timestamp,ue_id,latitude,longitude,cell_id,sector,rsrp_dbm,sinr_db,dl_tp_mbps,latency_ms,coverage_status,beam_id,beam_health_score,hotspot_type
2026-07-01 03:00:00,UE01275,32.943580148748616,-97.0250057670426,XYZ401,A,-111,0,156,83,Excellent,4,20,latency_hotspot
2026-07-01 06:00:00,UE01278,32.96465763758881,-97.0062153086026,XYZ401,A,-109,-2,147,114,Coverage_Hole,1,13,latency_hotspot
2026-07-01 07:00:00,UE01279,32.94184693892974,-96.96146257147328,XYZ402,A,-92,12,428,100,Good,2,65,latency_hotspot
2026-07-01 08:00:00,UE01280,32.91501189404271,-96.9563511007698,XYZ403,C,-106,3,187,95,Poor,3,32,latency_hotspot
2026-07-01 11:00:00,UE01283,32.9729854911855,-96.96279273740416,XYZ403,C,-114,4,310,82,Fair,6,36,latency_hotspot
2026-07-01 12:00:00,UE01284,32.956836845934376,-96.95506866209668,XYZ401,A,-109,6,229,114,Poor,1,42,latency_hotspot
2026-07-01 15:00:00,UE01287,32.93065815130105,-96.9426995434879,XYZ401,A,-115,7,288,106,Fair,4,47,latency_hotspot
2026-07-01 17:00:00,UE01289,32.90027763653699,-96.95840700997266,XYZ403,A,-117,-1,150,112,Fair,6,16,latency_hotspot
2026-07-01 18:00:00,UE01290,32.93846520871138,-97.00482633557034,XYZ401,C,-100,16,565,97,Good,1,82,latency_hotspot
2026-07-01 23:00:00,UE01295,32.96522143762827,-96.99902440432932,XYZ403,C,-106,1,204,85,Excellent,6,22,latency_hotspot
2026-07-01 04:00:00,UE01300,32.96184110230522,-96.98772409758512,XYZ402,C,-106,9,294,113,Coverage_Hole,5,56,latency_hotspot
2026-07-01 05:00:00,UE01301,32.916498109939205,-96.98116589243511,XYZ403,A,-95,14,464,106,Coverage_Hole,6,74,latency_hotspot
2026-07-01 09:00:00,UE01305,32.94632269285262,-96.99969443895954,XYZ401,C,-98,14,472,90,Poor,4,74,latency_hotspot
2026-07-01 10:00:00,UE01306,32.9048428471745,-96.96637288651594,XYZ402,B,-115,5,258,82,Poor,5,40,latency_hotspot
2026-07-01 12:00:00,UE01308,32.972739350700586,-96.96885416037148,XYZ401,B,-113,-4,74,112,Fair,1,5,latency_hotspot
2026-07-01 18:00:00,UE01314,32.959590993182964,-97.01329873738192,XYZ401,A,-108,4,320,117,Poor,1,37,latency_hotspot
2026-07-01 20:00:00,UE01316,32.95043831300189,-97.01765209688618,XYZ403,C,-106,8,303,92,Poor,3,49,latency_hotspot
2026-07-01 21:00:00,UE01317,32.94929389759128,-96.96911091504464,XYZ401,B,-99,10,292,93,Excellent,4,57,latency_hotspot
2026-07-01 23:00:00,UE01319,32.95631091715186,-97.00434403560284,XYZ403,B,-102,6,290,84,Good,6,41,latency_hotspot
2026-07-01 01:00:00,UE01321,32.92174801595104,-97.01336434631146,XYZ402,B,-101,10,327,104,Coverage_Hole,2,57,latency_hotspot
2026-07-01 03:00:00,UE01323,32.91705886384728,-96.95788236596177,XYZ401,C,-107,4,220,110,Good,4,36,latency_hotspot
2026-07-01 04:00:00,UE01324,32.939102155949115,-97.0337555734608,XYZ402,B,-113,-5,104,96,Fair,5,5,latency_hotspot
2026-07-01 05:00:00,UE01325,32.93811649219402,-96.99770005782749,XYZ403,B,-94,18,440,121,Coverage_Hole,6,90,latency_hotspot
2026-07-01 06:00:00,UE01326,32.97123480557632,-96.9753587532205,XYZ401,B,-113,-6,38,119,Good,1,5,latency_hotspot
2026-07-01 08:00:00,UE01328,32.899859733703074,-96.99429499931324,XYZ403,B,-107,-1,123,102,Fair,3,15,latency_hotspot
2026-07-01 09:00:00,UE01329,32.95085271641804,-97.00757523394834,XYZ401,B,-102,6,283,116,Excellent,4,42,latency_hotspot
2026-07-01 14:00:00,UE01334,32.950224261302445,-96.94597400724932,XYZ403,B,-112,0,190,106,Coverage_Hole,3,21,latency_hotspot
2026-07-01 18:00:00,UE01338,32.912093534298776,-96.99074149949416,XYZ401,A,-100,12,404,123,Poor,1,65,latency_hotspot
2026-07-01 20:00:00,UE01340,32.94061728926321,-97.0054878824509,XYZ403,C,-83,9,334,83,Excellent,3,56,latency_hotspot
2026-07-01 21:00:00,UE01341,32.95340636534609,-96.9939939831988,XYZ401,B,-97,10,295,118,Coverage_Hole,4,58,latency_hotspot
2026-07-01 23:00:00,UE01343,32.962572591546774,-96.97687222312832,XYZ403,C,-103,6,234,115,Good,6,42,latency_hotspot
2026-07-01 01:00:00,UE01345,32.91815231292574,-96.9722906506892,XYZ402,B,-98,8,296,92,Good,2,49,latency_hotspot
2026-07-01 05:00:00,UE01349,32.97171199822574,-96.99836702016988,XYZ403,B,-112,-2,120,97,Excellent,6,13,latency_hotspot
2026-07-01 08:00:00,UE01352,32.95303052958645,-96.99058281498496,XYZ403,B,-91,13,341,98,Good,3,68,latency_hotspot
2026-07-01 09:00:00,UE01353,32.93728339191095,-96.94465569517652,XYZ401,B,-115,1,163,91,Poor,4,23,latency_hotspot
2026-07-01 11:00:00,UE01355,32.9551137352498,-96.95362331186612,XYZ403,B,-111,4,283,118,Excellent,6,37,latency_hotspot
2026-07-01 17:00:00,UE01361,32.91328923169812,-97.00011577433564,XYZ403,C,-101,5,268,118,Good,6,40,latency_hotspot
2026-07-01 21:00:00,UE01365,32.92004393161677,-97.0273484337879,XYZ401,B,-122,-4,72,86,Excellent,4,5,latency_hotspot
2026-07-01 04:00:00,UE01372,32.92098558913625,-97.00392985051477,XYZ402,A,-101,15,484,83,Coverage_Hole,5,76,latency_hotspot
2026-07-01 07:00:00,UE01375,32.96950662124675,-97.0054233186288,XYZ402,B,-113,0,177,88,Good,2,21,latency_hotspot
2026-07-01 08:00:00,UE01376,32.955839739067315,-96.96582106108433,XYZ403,A,-105,10,381,100,Poor,3,58,latency_hotspot
2026-07-01 09:00:00,UE01377,32.94632101419398,-96.96435388335703,XYZ401,A,-94,12,342,86,Good,4,66,latency_hotspot
2026-07-01 10:00:00,UE01378,32.93339064439597,-97.01077489011702,XYZ402,A,-96,9,379,103,Fair,5,55,latency_hotspot
2026-07-01 14:00:00,UE01382,32.91603366399793,-96.99634280708928,XYZ403,A,-99,9,418,96,Excellent,3,56,latency_hotspot
2026-07-01 16:00:00,UE01384,32.89300531470643,-96.97681832958382,XYZ402,A,-120,-6,53,104,Poor,5,5,latency_hotspot
2026-07-01 19:00:00,UE01387,32.920554938834975,-96.93917330871729,XYZ402,A,-114,-2,158,89,Coverage_Hole,2,12,latency_hotspot
2026-07-01 20:00:00,UE01388,32.94929112381892,-96.94888446519012,XYZ403,B,-100,1,192,111,Fair,3,23,latency_hotspot
2026-07-01 03:00:00,UE01395,32.914236422370735,-97.0107238822802,XYZ401,C,-107,6,241,113,Good,4,41,latency_hotspot
2026-07-01 05:00:00,UE01397,32.9753023377056,-96.98230971881804,XYZ403,A,-115,0,162,102,Poor,6,20,latency_hotspot
2026-07-01 11:00:00,UE01403,32.95588367908511,-96.97954753553915,XYZ403,C,-93,6,271,119,Fair,6,42,latency_hotspot
2026-07-01 12:00:00,UE01404,32.94030096855723,-97.01598172384604,XYZ401,B,-98,5,271,86,Poor,1,38,latency_hotspot
2026-07-01 14:00:00,UE01406,32.948084882133834,-97.02223820829242,XYZ403,C,-105,8,292,101,Excellent,3,49,latency_hotspot
2026-07-01 15:00:00,UE01407,32.905137016389936,-96.97808904126424,XYZ401,B,-106,3,189,95,Excellent,4,30,latency_hotspot
2026-07-01 16:00:00,UE01408,32.917798465052726,-96.97688069971842,XYZ402,C,-95,15,490,116,Coverage_Hole,5,77,latency_hotspot
2026-07-01 18:00:00,UE01410,32.964588851057044,-97.00102088069649,XYZ401,B,-107,3,192,89,Coverage_Hole,1,31,latency_hotspot
2026-07-01 20:00:00,UE01412,32.95611423238744,-97.02315058288904,XYZ403,B,-112,5,291,117,Good,3,39,latency_hotspot
2026-07-01 21:00:00,UE01413,32.94040977124892,-97.00758161073831,XYZ401,C,-94,10,419,98,Good,4,57,latency_hotspot
2026-07-01 22:00:00,UE01414,32.958673422802214,-96.9629293043639,XYZ402,A,-103,6,238,89,Fair,5,42,latency_hotspot
2026-07-01 00:00:00,UE01416,32.94126058154021,-96.99597300700832,XYZ401,C,-94,19,578,119,Excellent,1,93,latency_hotspot
2026-07-01 03:00:00,UE01419,32.923114894630054,-96.9778415018139,XYZ401,C,-89,15,516,116,Good,4,75,latency_hotspot
2026-07-01 07:00:00,UE01423,32.91239760513125,-97.01817438180998,XYZ402,B,-105,-3,111,100,Fair,2,11,latency_hotspot
2026-07-01 09:00:00,UE01425,32.97169319067929,-96.99250013182856,XYZ401,C,-103,0,153,116,Excellent,4,21,latency_hotspot
2026-07-01 10:00:00,UE01426,32.94401645930268,-96.95587673474928,XYZ402,A,-107,5,288,129,Poor,5,39,latency_hotspot
2026-07-01 14:00:00,UE01430,32.94946668165345,-97.01599146518124,XYZ403,C,-101,2,216,107,Fair,3,29,latency_hotspot
2026-07-01 15:00:00,UE01431,32.957953372390314,-96.95762210863246,XYZ401,C,-109,2,249,87,Good,4,28,latency_hotspot
2026-07-01 16:00:00,UE01432,32.97029138580215,-96.99809956778368,XYZ402,C,-113,0,205,93,Poor,5,21,latency_hotspot
2026-07-01 17:00:00,UE01433,32.92681457339389,-96.9886178453812,XYZ403,C,-87,14,522,102,Poor,6,73,latency_hotspot
2026-07-01 21:00:00,UE01437,32.901674023107475,-96.97714773658872,XYZ401,C,-106,4,308,122,Good,4,36,latency_hotspot
2026-07-01 23:00:00,UE01439,32.967909339885416,-96.97523310899372,XYZ403,C,-107,1,155,122,Poor,6,23,latency_hotspot
2026-07-01 04:00:00,UE01444,32.93516771846946,-97.03544715981798,XYZ402,A,-111,-7,50,108,Poor,5,5,latency_hotspot
2026-07-01 07:00:00,UE01447,32.91374642653088,-96.98799683438912,XYZ402,C,-98,13,470,108,Coverage_Hole,2,68,latency_hotspot
2026-07-01 10:00:00,UE01450,32.937902396758254,-96.9428902794397,XYZ402,A,-105,1,201,86,Excellent,5,23,latency_hotspot
2026-07-01 16:00:00,UE01456,32.931423468212934,-97.00714368466429,XYZ402,A,-90,13,349,85,Poor,5,69,latency_hotspot
2026-07-01 17:00:00,UE01457,32.93780734597222,-96.97005011691752,XYZ403,A,-92,17,461,125,Excellent,6,85,latency_hotspot
2026-07-01 18:00:00,UE01458,32.963068137239034,-97.00277095718864,XYZ401,C,-105,0,199,120,Fair,1,21,latency_hotspot
2026-07-01 00:00:00,UE01464,32.97585332571462,-96.9680702491059,XYZ401,B,-114,-5,73,85,Fair,1,5,latency_hotspot
2026-07-01 04:00:00,UE01468,32.90796272930811,-96.9858919034493,XYZ402,B,-98,2,182,83,Good,5,28,latency_hotspot
2026-07-01 06:00:00,UE01470,32.93236600226264,-96.95628754986711,XYZ401,A,-102,4,301,91,Poor,1,36,latency_hotspot
2026-07-01 10:00:00,UE01474,32.95120991447712,-96.97003115311104,XYZ402,A,-93,9,376,125,Fair,5,55,latency_hotspot
2026-07-01 13:00:00,UE01477,32.93455143430008,-96.94132114260336,XYZ402,B,-111,2,216,109,Fair,2,29,latency_hotspot
2026-07-01 15:00:00,UE01479,32.94802463111882,-97.01073560524084,XYZ401,B,-104,11,476,93,Poor,4,63,latency_hotspot
2026-07-01 17:00:00,UE01481,32.93584964424016,-96.9384182577497,XYZ403,C,-106,-3,147,105,Fair,6,11,latency_hotspot
2026-07-01 20:00:00,UE01484,32.96253904462117,-97.0020948566229,XYZ403,C,-104,0,155,123,Poor,3,20,latency_hotspot
2026-07-01 05:00:00,UE01493,32.94346464675345,-96.97603934249584,XYZ403,B,-87,17,573,121,Poor,6,83,latency_hotspot
2026-07-01 06:00:00,UE01494,32.94250516952306,-96.96977418817237,XYZ401,A,-99,11,393,123,Fair,1,63,latency_hotspot
2026-07-01 07:00:00,UE01495,32.94463179553628,-97.00635397771435,XYZ402,A,-95,12,469,121,Excellent,2,66,latency_hotspot
2026-07-01 12:00:00,UE01500,32.933314401417995,-96.96812424081998,XYZ401,C,-95,11,361,95,Fair,1,64,latency_hotspot
2026-07-01 13:00:00,UE01501,32.94442701643234,-97.00848597776536,XYZ402,B,-96,9,402,105,Poor,2,56,latency_hotspot
2026-07-01 14:00:00,UE01502,32.93283844969841,-96.99687487667912,XYZ403,B,-82,16,574,105,Excellent,3,82,latency_hotspot
2026-07-01 15:00:00,UE01503,32.926740527296815,-97.02666528778572,XYZ401,C,-110,2,241,113,Poor,4,29,latency_hotspot
2026-07-01 16:00:00,UE01504,32.951771794942466,-97.00771294561908,XYZ402,C,-101,5,318,108,Good,5,38,latency_hotspot
2026-07-01 19:00:00,UE01507,32.94212699787428,-96.93984703544815,XYZ402,A,-114,0,212,107,Excellent,2,20,latency_hotspot
2026-07-01 02:00:00,UE01514,32.93014724966901,-96.98693390511804,XYZ403,B,-83,17,566,85,Good,3,85,latency_hotspot
2026-07-01 10:00:00,UE01522,32.906324562176025,-96.97623448511064,XYZ402,B,-109,5,255,94,Good,5,39,latency_hotspot
2026-07-01 12:00:00,UE01524,32.96765567802657,-96.99059188290364,XYZ401,A,-111,6,282,99,Coverage_Hole,1,41,latency_hotspot
2026-07-01 13:00:00,UE01525,32.94849297266115,-96.98769057845816,XYZ402,B,-92,11,336,89,Coverage_Hole,2,63,latency_hotspot
2026-07-01 14:00:00,UE01526,32.9699657473709,-96.98609080027988,XYZ403,C,-113,0,156,96,Poor,3,20,latency_hotspot
2026-07-01 19:00:00,UE01531,32.94174598022476,-96.97630163442302,XYZ402,A,-88,11,345,118,Fair,2,63,latency_hotspot
2026-07-01 21:00:00,UE01533,32.9649296388125,-96.99016637166024,XYZ401,B,-106,8,276,119,Fair,4,49,latency_hotspot
2026-07-01 22:00:00,UE01534,32.89753045677865,-96.9895098275742,XYZ402,A,-111,0,209,90,Coverage_Hole,5,20,latency_hotspot
2026-07-01 00:00:00,UE01536,32.90468974902028,-96.95206410594862,XYZ401,B,-112,3,187,102,Good,1,32,latency_hotspot
2026-07-01 02:00:00,UE01538,32.95769510799183,-96.96554289441832,XYZ403,A,-103,8,326,105,Coverage_Hole,3,50,latency_hotspot
2026-07-01 05:00:00,UE01541,32.93699886564386,-96.94547475701134,XYZ403,A,-112,0,153,84,Poor,6,20,latency_hotspot
2026-07-01 13:00:00,UE01549,32.91137245473179,-96.9730970923515,XYZ402,B,-101,6,222,101,Good,2,42,latency_hotspot
2026-07-01 15:00:00,UE01551,32.89582412809886,-96.9700827540303,XYZ401,A,-118,0,181,113,Fair,4,21,latency_hotspot
2026-07-01 18:00:00,UE01554,32.90770698218012,-96.95753174948852,XYZ401,A,-108,1,182,92,Fair,1,24,latency_hotspot
2026-07-01 21:00:00,UE01557,32.96907932104893,-97.00319101321,XYZ401,C,-109,3,229,117,Fair,4,31,latency_hotspot
2026-07-01 01:00:00,UE01561,32.940047725393136,-96.95567217558134,XYZ402,A,-106,3,246,94,Coverage_Hole,2,31,latency_hotspot
2026-07-01 02:00:00,UE01562,32.93769758244427,-96.94032480423952,XYZ403,B,-109,2,244,129,Poor,3,29,latency_hotspot
2026-07-01 06:00:00,UE01566,32.89736012023916,-96.96219056832447,XYZ401,A,-111,-5,78,95,Fair,1,5,latency_hotspot
2026-07-01 07:00:00,UE01567,32.912579803130185,-96.97524840107693,XYZ402,A,-97,5,253,105,Fair,2,40,latency_hotspot
2026-07-01 12:00:00,UE01572,32.953344406737806,-96.96577318858694,XYZ401,B,-101,9,370,89,Fair,1,55,latency_hotspot
2026-07-01 13:00:00,UE01573,32.92665844675039,-97.01154040210474,XYZ402,C,-97,5,280,84,Coverage_Hole,2,39,latency_hotspot
2026-07-01 15:00:00,UE01575,32.95088213193029,-96.9978989441292,XYZ401,B,-96,10,378,96,Coverage_Hole,4,58,latency_hotspot
2026-07-01 17:00:00,UE01577,32.91146102831762,-97.01027544017452,XYZ403,A,-108,5,268,83,Excellent,6,39,latency_hotspot
2026-07-01 21:00:00,UE01581,32.92039138363585,-96.94046713448786,XYZ401,C,-119,0,196,108,Fair,4,20,latency_hotspot
2026-07-01 22:00:00,UE01582,32.9399801463205,-97.03277956384774,XYZ402,A,-114,1,208,127,Fair,5,23,latency_hotspot
2026-07-01 00:00:00,UE01584,32.93691412215894,-96.9864749635136,XYZ401,A,-75,17,559,109,Fair,1,85,latency_hotspot
2026-07-01 01:00:00,UE01585,32.93859283327564,-97.01360848508314,XYZ402,B,-98,10,343,85,Coverage_Hole,2,57,latency_hotspot
2026-07-01 02:00:00,UE01586,32.91196646267884,-96.99055382105446,XYZ403,A,-100,10,388,115,Good,3,58,latency_hotspot
2026-07-01 04:00:00,UE01588,32.945008273734004,-97.03555406697278,XYZ402,A,-121,-5,102,83,Excellent,5,5,latency_hotspot
2026-07-01 09:00:00,UE01593,32.971890925258144,-97.00821536361804,XYZ401,C,-114,-4,93,129,Excellent,4,5,latency_hotspot
2026-07-01 10:00:00,UE01594,32.9655522309267,-97.00232116439612,XYZ402,C,-109,6,261,115,Poor,5,41,latency_hotspot
2026-07-01 12:00:00,UE01596,32.92442416254374,-96.98276929513302,XYZ401,C,-91,14,407,127,Poor,1,74,latency_hotspot
2026-07-01 14:00:00,UE01598,32.92122433880224,-97.01000302519748,XYZ403,B,-97,4,301,125,Fair,3,37,latency_hotspot
2026-07-01 16:00:00,UE01600,32.900869458888046,-96.98662962685258,XYZ402,B,-113,0,201,124,Excellent,5,20,latency_hotspot
2026-07-01 17:00:00,UE01601,32.97457229256956,-96.99457076457736,XYZ403,B,-109,2,236,120,Coverage_Hole,6,28,latency_hotspot
2026-07-01 20:00:00,UE01604,32.9710047066673,-96.9654172013112,XYZ403,B,-111,1,191,87,Fair,3,24,latency_hotspot
2026-07-01 23:00:00,UE01607,32.93579198784904,-96.94872767485514,XYZ403,C,-112,9,349,90,Coverage_Hole,6,56,latency_hotspot
2026-07-01 00:00:00,UE01608,32.91397735765504,-96.9571130140818,XYZ401,C,-110,8,372,105,Good,1,49,latency_hotspot
2026-07-01 01:00:00,UE01609,32.945164232557055,-96.97066955081706,XYZ402,A,-92,11,422,126,Fair,2,62,latency_hotspot
2026-07-01 03:00:00,UE01611,32.91200158835833,-96.94492901329868,XYZ401,B,-111,-2,136,120,Excellent,4,12,latency_hotspot
2026-07-01 05:00:00,UE01613,32.91392923274476,-96.99776458345572,XYZ403,A,-104,5,304,114,Fair,6,39,latency_hotspot
2026-07-01 06:00:00,UE01614,32.97477127731419,-97.00268892774002,XYZ401,A,-114,0,187,120,Coverage_Hole,1,20,latency_hotspot
2026-07-01 08:00:00,UE01616,32.9189054978393,-96.98360766881513,XYZ403,C,-95,11,411,83,Excellent,3,63,latency_hotspot
2026-07-01 13:00:00,UE01621,32.91897047185649,-96.93838159733156,XYZ402,B,-117,-8,36,129,Poor,2,5,latency_hotspot
2026-07-01 14:00:00,UE01622,32.90649079040388,-96.99175494292408,XYZ403,B,-109,5,275,98,Good,3,38,latency_hotspot
2026-07-01 15:00:00,UE01623,32.94853931354253,-97.002896867885,XYZ401,B,-90,12,428,107,Excellent,4,65,latency_hotspot
2026-07-01 17:00:00,UE01625,32.910642895853336,-96.9751928611673,XYZ403,B,-105,6,305,81,Coverage_Hole,6,41,latency_hotspot
2026-07-01 18:00:00,UE01626,32.90611108939416,-96.94677074321692,XYZ401,B,-110,-4,104,115,Good,1,5,latency_hotspot
2026-07-01 20:00:00,UE01628,32.95936743488316,-97.00905671738634,XYZ403,A,-112,4,285,82,Poor,3,36,latency_hotspot
2026-07-01 21:00:00,UE01629,32.950771203537975,-97.00593704333927,XYZ401,C,-100,9,385,114,Coverage_Hole,4,55,latency_hotspot
2026-07-01 23:00:00,UE01631,32.94112869289459,-96.99224036991146,XYZ403,C,-88,19,480,113,Good,6,92,latency_hotspot
2026-07-01 04:00:00,UE01636,32.9441176826554,-97.03412671331128,XYZ402,A,-120,3,243,94,Coverage_Hole,5,32,latency_hotspot
2026-07-01 05:00:00,UE01637,32.9627766958296,-96.99419839982323,XYZ403,B,-107,4,285,114,Poor,6,37,latency_hotspot
2026-07-01 07:00:00,UE01639,32.96766880752444,-96.98689740698671,XYZ402,B,-107,7,326,127,Excellent,2,47,latency_hotspot
2026-07-01 10:00:00,UE01642,32.90093071912699,-97.00221746312096,XYZ402,A,-114,5,250,92,Poor,5,40,latency_hotspot
2026-07-01 18:00:00,UE01650,32.92034730019864,-97.00334578742851,XYZ401,C,-103,11,350,107,Poor,1,62,latency_hotspot
2026-07-01 19:00:00,UE01651,32.937368351820645,-97.00266578987952,XYZ402,C,-89,17,542,92,Fair,2,85,latency_hotspot
2026-07-01 21:00:00,UE01653,32.94416909180773,-97.01708485758694,XYZ401,B,-100,1,160,97,Coverage_Hole,4,23,latency_hotspot
2026-07-01 23:00:00,UE01655,32.96879065723931,-96.9631892146179,XYZ403,C,-112,-3,145,105,Poor,6,10,latency_hotspot
2026-07-01 01:00:00,UE01657,32.918608110630274,-96.98417529854534,XYZ402,B,-89,11,354,106,Coverage_Hole,2,62,latency_hotspot
2026-07-01 04:00:00,UE01660,32.942646806165435,-96.94665045602446,XYZ402,B,-107,1,156,102,Fair,5,23,latency_hotspot
2026-07-01 06:00:00,UE01662,32.95888005042463,-96.96602947702526,XYZ401,B,-101,7,277,92,Excellent,1,47,latency_hotspot
2026-07-01 07:00:00,UE01663,32.9092291509719,-96.98499396497073,XYZ402,A,-103,5,301,118,Fair,2,40,latency_hotspot
2026-07-01 10:00:00,UE01666,32.93934537318748,-96.9848732348734,XYZ402,C,-76,21,650,127,Coverage_Hole,5,99,latency_hotspot
2026-07-01 11:00:00,UE01667,32.944289695093794,-96.95756515233543,XYZ403,A,-103,10,347,96,Poor,6,58,latency_hotspot
2026-07-01 12:00:00,UE01668,32.94050666382545,-96.97616230809749,XYZ401,B,-86,15,501,113,Good,1,77,latency_hotspot
2026-07-01 13:00:00,UE01669,32.913756442830376,-96.9478447829494,XYZ402,C,-114,-2,160,99,Coverage_Hole,2,13,latency_hotspot
2026-07-01 14:00:00,UE01670,32.93842913417608,-96.95251137075763,XYZ403,B,-100,2,239,125,Poor,3,29,latency_hotspot
2026-07-01 16:00:00,UE01672,32.96063608509701,-96.97252383630334,XYZ402,A,-102,9,337,96,Excellent,5,55,latency_hotspot
2026-07-01 17:00:00,UE01673,32.94328942306873,-96.97340703683116,XYZ403,A,-92,9,328,111,Poor,6,54,latency_hotspot
2026-07-01 23:00:00,UE01679,32.9254893906781,-96.9505220987572,XYZ403,A,-107,7,343,92,Coverage_Hole,6,46,latency_hotspot
2026-07-01 01:00:00,UE01681,32.94130802375281,-96.98191351655456,XYZ402,B,-83,18,541,102,Poor,2,89,latency_hotspot
2026-07-01 02:00:00,UE01682,32.932448952423975,-97.00019860427008,XYZ403,C,-91,15,379,128,Poor,3,76,latency_hotspot
2026-07-01 03:00:00,UE01683,32.95694789209075,-97.0068189896172,XYZ401,A,-104,4,237,112,Good,4,37,latency_hotspot
2026-07-01 04:00:00,UE01684,32.91151536236415,-96.95354164788458,XYZ402,A,-112,-1,134,99,Good,5,15,latency_hotspot
2026-07-01 05:00:00,UE01685,32.96397859410814,-96.96624813899676,XYZ403,B,-104,3,251,99,Coverage_Hole,6,32,latency_hotspot
2026-07-01 07:00:00,UE01687,32.93155611694282,-96.93965036868497,XYZ402,A,-108,-1,160,117,Excellent,2,14,latency_hotspot
2026-07-01 08:00:00,UE01688,32.92468425473009,-97.008740161248,XYZ403,B,-93,4,248,96,Coverage_Hole,3,37,latency_hotspot
2026-07-01 12:00:00,UE01692,32.97553005909754,-96.98256814326662,XYZ401,C,-119,1,144,86,Poor,1,24,latency_hotspot
2026-07-01 16:00:00,UE01696,32.97052790244134,-96.96879741293544,XYZ402,C,-117,2,222,126,Excellent,5,29,latency_hotspot
2026-07-01 18:00:00,UE01698,32.91824026493645,-96.9661421891463,XYZ401,B,-95,8,360,107,Poor,1,50,latency_hotspot
2026-07-01 22:00:00,UE01702,32.93079067851219,-96.99103618136397,XYZ402,A,-87,21,700,116,Excellent,5,100,latency_hotspot
2026-07-01 03:00:00,UE01707,32.949675534586135,-96.96199753762949,XYZ401,B,-103,4,281,103,Poor,4,37,latency_hotspot
2026-07-01 05:00:00,UE01709,32.96596863268495,-96.96785144789824,XYZ403,A,-108,8,279,107,Coverage_Hole,6,49,latency_hotspot
2026-07-01 08:00:00,UE01712,32.95936100261919,-96.96477764064896,XYZ403,A,-108,4,301,116,Fair,3,36,latency_hotspot
2026-07-01 15:00:00,UE01719,32.969337311935575,-96.99517376268344,XYZ401,A,-104,0,208,102,Good,4,21,latency_hotspot
2026-07-01 00:00:00,UE01728,32.91369451708324,-96.97005462849611,XYZ401,A,-96,7,364,122,Excellent,1,47,latency_hotspot
2026-07-01 04:00:00,UE01732,32.92389779729,-96.97756989562455,XYZ402,B,-95,10,318,110,Fair,5,58,latency_hotspot
2026-07-01 05:00:00,UE01733,32.91264722780665,-97.00210381602209,XYZ403,C,-104,7,286,99,Fair,6,47,latency_hotspot
2026-07-01 07:00:00,UE01735,32.960439156740485,-97.00365161964706,XYZ402,C,-102,12,324,120,Coverage_Hole,2,65,latency_hotspot
2026-07-01 12:00:00,UE01740,32.93307417274315,-96.99590840166496,XYZ401,A,-89,18,476,96,Excellent,1,90,latency_hotspot
2026-07-01 18:00:00,UE01746,32.91805376118356,-96.96342500432172,XYZ401,A,-100,5,302,86,Fair,1,40,latency_hotspot
2026-07-01 20:00:00,UE01748,32.933990055948755,-97.01698193864092,XYZ403,A,-105,1,180,128,Coverage_Hole,3,22,latency_hotspot
2026-07-01 22:00:00,UE01750,32.91140317826591,-97.0056137438174,XYZ402,C,-115,10,314,89,Coverage_Hole,5,57,latency_hotspot
2026-07-01 23:00:00,UE01751,32.96608409523024,-96.97567030245943,XYZ403,A,-107,6,308,111,Excellent,6,41,latency_hotspot
2026-07-01 03:00:00,UE01755,32.92360521581154,-97.0220150673542,XYZ401,A,-104,4,287,109,Excellent,4,36,latency_hotspot
2026-07-01 05:00:00,UE01757,32.94041142870736,-96.94013201355152,XYZ403,A,-118,-4,75,110,Poor,6,5,latency_hotspot
2026-07-01 07:00:00,UE01759,32.94878681609958,-96.9458268397156,XYZ402,B,-114,6,219,85,Coverage_Hole,2,41,latency_hotspot
2026-07-01 08:00:00,UE01760,32.9344197156294,-97.0335093027646,XYZ403,C,-108,-3,160,101,Fair,3,9,latency_hotspot
2026-07-01 11:00:00,UE01763,32.909037907004155,-97.01126962683804,XYZ403,B,-112,6,314,85,Excellent,6,41,latency_hotspot
2026-07-01 13:00:00,UE01765,32.928842702045074,-96.94765212332626,XYZ402,A,-104,3,181,106,Coverage_Hole,2,31,latency_hotspot
2026-07-01 14:00:00,UE01766,32.95603069917141,-96.98768355040968,XYZ403,C,-89,11,376,85,Good,3,63,latency_hotspot
2026-07-01 17:00:00,UE01769,32.91721251272773,-96.96593149076052,XYZ403,A,-101,8,284,121,Excellent,6,50,latency_hotspot
2026-07-01 20:00:00,UE01772,32.95473688519486,-96.98123706999344,XYZ403,C,-99,16,489,97,Excellent,3,82,latency_hotspot
2026-07-01 22:00:00,UE01774,32.973169808601334,-96.98368753181508,XYZ402,A,-109,2,184,83,Fair,5,29,latency_hotspot
2026-07-01 23:00:00,UE01775,32.9338472259202,-96.9382312954428,XYZ403,B,-110,-1,118,123,Good,6,15,latency_hotspot
2026-07-01 00:00:00,UE01776,32.934482189932865,-97.0337110083085,XYZ401,A,-116,0,149,84,Good,1,20,latency_hotspot
2026-07-01 01:00:00,UE01777,32.943794704567985,-96.9556248560654,XYZ402,A,-105,4,313,93,Excellent,2,36,latency_hotspot
2026-07-01 10:00:00,UE01786,32.95078643203455,-96.99241356147888,XYZ402,A,-89,13,443,92,Excellent,5,69,latency_hotspot
