timestamp,cell_id,ho_attempt,rach_attempt,dl_tp,ul_tp,cqi,ho_success,rach_success,rsrp,rsrq,sinr
2026-07-03 08:00:00,XYZ410,1109,854,724,145,12,1100,761,-86.8,-6.5,19.7
2026-07-03 09:00:00,XYZ401,1502,789,182,26,6,1198,425,-114.8,-17.1,-3.9
2026-07-03 09:00:00,XYZ402,2105,351,197,20,6,1595,174,-107.1,-11.8,-5.6
2026-07-03 09:00:00,XYZ403,1616,725,170,20,7,1157,425,-115.2,-12.0,9.6
2026-07-03 09:00:00,XYZ404,1719,571,110,24,8,1364,328,-121.2,-13.2,1.3
2026-07-03 09:00:00,XYZ405,1684,459,269,50,9,1391,313,-109.6,-9.8,8.4
2026-07-03 09:00:00,XYZ406,2176,782,386,31,9,1985,614,-110.8,-15.9,0.1
2026-07-03 09:00:00,XYZ407,939,286,488,43,8,857,229,-106.1,-11.8,4.6
2026-07-03 09:00:00,XYZ408,2016,852,474,78,11,1872,742,-104.3,-11.3,8.3
2026-07-03 09:00:00,XYZ409,1569,759,590,53,14,1465,659,-91.4,-8.9,14.2
2026-07-03 09:00:00,XYZ410,1728,463,858,102,14,1728,447,-91.0,-10.7,17.5
2026-07-03 10:00:00,XYZ401,927,241,194,26,6,648,138,-118.6,-10.8,12.6
2026-07-03 10:00:00,XYZ402,2121,683,227,26,7,1648,354,-111.1,-13.2,-8.8
2026-07-03 10:00:00,XYZ403,871,436,201,27,6,683,262,-115.8,-14.9,-2.3
2026-07-03 10:00:00,XYZ404,1110,896,104,14,7,888,538,-108.5,-10.7,11.4
2026-07-03 10:00:00,XYZ405,943,885,283,39,7,808,636,-106.1,-14.9,-0.2
2026-07-03 10:00:00,XYZ406,2094,842,400,68,7,1916,691,-103.3,-10.9,9.0
2026-07-03 10:00:00,XYZ407,1161,856,407,69,8,959,654,-103.3,-8.7,13.8
2026-07-03 10:00:00,XYZ408,1188,323,546,93,8,1104,277,-102.8,-10.2,13.0
2026-07-03 10:00:00,XYZ409,1823,640,606,66,14,1666,591,-91.5,-9.8,15.9
2026-07-03 10:00:00,XYZ410,2139,863,648,58,14,2031,747,-88.7,-9.1,22.6
2026-07-03 11:00:00,XYZ401,1089,813,198,38,6,777,447,-109.1,-11.7,1.5
2026-07-03 11:00:00,XYZ402,1734,805,211,23,3,1366,406,-109.1,-12.8,1.4
2026-07-03 11:00:00,XYZ403,1215,874,169,19,4,851,535,-118.1,-13.3,1.1
2026-07-03 11:00:00,XYZ404,893,787,132,14,7,776,493,-110.7,-10.5,0.5
2026-07-03 11:00:00,XYZ405,1298,282,331,27,9,1126,201,-106.6,-13.1,-1.8
2026-07-03 11:00:00,XYZ406,982,847,384,38,8,855,637,-107.8,-13.8,3.9
2026-07-03 11:00:00,XYZ407,1354,358,487,92,11,1177,284,-105.6,-10.6,7.3
2026-07-03 11:00:00,XYZ408,1512,608,511,95,12,1371,534,-102.9,-9.1,13.6
2026-07-03 11:00:00,XYZ409,1905,821,543,80,15,1784,770,-93.3,-8.8,14.0
2026-07-03 11:00:00,XYZ410,1161,343,741,143,13,1053,327,-88.5,-9.4,18.5
2026-07-03 12:00:00,XYZ401,1728,730,207,34,6,1326,414,-113.3,-11.7,10.5
2026-07-03 12:00:00,XYZ402,1467,609,220,40,6,1101,303,-107.9,-11.4,-5.6
2026-07-03 12:00:00,XYZ403,1209,662,184,24,6,888,397,-117.4,-14.0,-2.2
2026-07-03 12:00:00,XYZ404,1737,378,115,11,6,1368,206,-120.0,-12.0,2.9
2026-07-03 12:00:00,XYZ405,1753,531,400,64,10,1476,385,-107.4,-9.8,9.1
2026-07-03 12:00:00,XYZ406,1932,415,333,40,7,1663,351,-101.9,-13.3,-9.5
2026-07-03 12:00:00,XYZ407,1676,515,512,71,8,1505,396,-106.9,-8.4,9.1
2026-07-03 12:00:00,XYZ408,890,221,545,97,8,789,202,-103.3,-11.3,5.8
2026-07-03 12:00:00,XYZ409,1000,751,585,129,14,948,712,-91.9,-10.6,11.4
2026-07-03 12:00:00,XYZ410,832,671,593,86,11,829,636,-89.0,-8.6,16.2
2026-07-03 13:00:00,XYZ401,1083,559,155,24,6,803,291,-124.5,-13.2,-10.9
2026-07-03 13:00:00,XYZ402,1407,616,247,41,7,1140,296,-122.7,-15.2,-7.0
2026-07-03 13:00:00,XYZ403,1487,870,217,37,7,1113,492,-117.1,-13.7,0.7
2026-07-03 13:00:00,XYZ404,937,754,131,28,8,756,462,-114.6,-11.9,6.4
2026-07-03 13:00:00,XYZ405,1988,410,355,51,8,1773,276,-111.7,-11.6,14.7
2026-07-03 13:00:00,XYZ406,1826,719,350,46,10,1624,576,-110.0,-13.3,-2.2
2026-07-03 13:00:00,XYZ407,2178,247,475,43,10,2072,191,-102.6,-8.8,15.7
2026-07-03 13:00:00,XYZ408,1137,462,476,66,11,1123,400,-101.9,-9.7,11.6
2026-07-03 13:00:00,XYZ409,2197,535,753,148,13,2097,499,-96.3,-8.3,18.4
2026-07-03 13:00:00,XYZ410,1864,840,721,111,12,1840,783,-85.7,-10.5,17.1
2026-07-03 14:00:00,XYZ401,1923,315,168,33,4,1338,176,-113.9,-13.4,-6.1
2026-07-03 14:00:00,XYZ402,1103,541,206,22,5,880,248,-102.8,-13.1,-3.0
2026-07-03 14:00:00,XYZ403,2164,299,207,18,7,1633,166,-111.8,-11.8,0.6
2026-07-03 14:00:00,XYZ404,1449,532,122,26,7,1210,343,-108.5,-11.3,9.3
2026-07-03 14:00:00,XYZ405,1097,339,308,37,8,1014,234,-101.5,-10.2,5.2
2026-07-03 14:00:00,XYZ406,1974,862,311,64,8,1672,699,-101.9,-11.1,11.5
2026-07-03 14:00:00,XYZ407,1085,205,488,79,10,969,160,-109.7,-11.1,12.4
2026-07-03 14:00:00,XYZ408,1254,464,439,59,14,1171,396,-101.8,-11.5,13.5
2026-07-03 14:00:00,XYZ409,1804,237,571,68,15,1719,234,-89.6,-7.9,14.5
2026-07-03 14:00:00,XYZ410,1519,495,802,154,10,1519,495,-88.6,-6.8,24.1
2026-07-03 15:00:00,XYZ401,1391,614,191,42,4,1036,371,-118.8,-13.6,-10.2
2026-07-03 15:00:00,XYZ402,1875,523,240,33,3,1500,299,-109.9,-13.0,0.1
2026-07-03 15:00:00,XYZ403,1938,320,204,33,7,1380,189,-113.0,-11.3,11.6
2026-07-03 15:00:00,XYZ404,1811,752,140,24,6,1407,464,-114.8,-13.0,2.9
2026-07-03 15:00:00,XYZ405,1054,607,324,70,8,868,394,-104.3,-10.2,14.8
2026-07-03 15:00:00,XYZ406,2026,550,391,38,7,1712,404,-108.5,-11.9,11.8
2026-07-03 15:00:00,XYZ407,1849,445,440,52,12,1662,352,-104.5,-11.9,9.2
2026-07-03 15:00:00,XYZ408,1659,831,453,85,12,1548,732,-104.5,-9.5,8.8
2026-07-03 15:00:00,XYZ409,1175,351,584,103,11,1144,311,-97.9,-8.9,14.3
2026-07-03 15:00:00,XYZ410,996,727,780,100,13,996,650,-89.8,-7.8,23.6
2026-07-03 16:00:00,XYZ401,1133,406,220,40,5,831,228,-112.8,-16.5,-14.4
2026-07-03 16:00:00,XYZ402,1033,607,213,28,5,788,281,-114.5,-14.2,6.7
2026-07-03 16:00:00,XYZ403,1705,530,220,39,5,1331,289,-114.0,-12.1,4.3
2026-07-03 16:00:00,XYZ404,1429,308,122,18,7,1190,199,-101.1,-12.2,-7.1
2026-07-03 16:00:00,XYZ405,1683,855,372,69,9,1470,619,-109.4,-11.1,4.9
2026-07-03 16:00:00,XYZ406,1053,796,428,91,11,945,639,-97.7,-9.5,8.9
2026-07-03 16:00:00,XYZ407,1987,692,456,70,9,1767,566,-104.2,-12.3,2.6
2026-07-03 16:00:00,XYZ408,1192,468,421,84,13,1041,412,-98.6,-9.4,16.4
2026-07-03 16:00:00,XYZ409,1772,630,541,74,9,1671,617,-92.7,-7.7,14.7
2026-07-03 16:00:00,XYZ410,1443,306,842,77,14,1438,279,-87.5,-8.8,17.2
2026-07-03 17:00:00,XYZ401,1811,794,128,18,5,1337,453,-118.8,-14.6,-14.1
2026-07-03 17:00:00,XYZ402,942,667,188,29,5,779,343,-116.8,-11.1,10.4
2026-07-03 17:00:00,XYZ403,2185,590,206,22,3,1670,348,-120.7,-16.1,-19.2
2026-07-03 17:00:00,XYZ404,1210,789,120,22,4,998,507,-115.4,-11.1,2.7
2026-07-03 17:00:00,XYZ405,2015,839,366,37,5,1717,662,-104.5,-13.2,3.4
2026-07-03 17:00:00,XYZ406,1731,290,394,77,11,1518,235,-102.8,-8.0,8.4
2026-07-03 17:00:00,XYZ407,1820,571,425,65,11,1574,401,-107.1,-12.0,5.8
2026-07-03 17:00:00,XYZ408,1808,657,575,90,9,1583,569,-98.8,-10.8,6.9
2026-07-03 17:00:00,XYZ409,864,301,713,143,14,864,281,-93.9,-10.0,17.7
2026-07-03 17:00:00,XYZ410,1420,348,791,136,15,1402,326,-87.9,-9.9,19.3
2026-07-03 18:00:00,XYZ401,1904,340,165,36,6,1312,180,-124.0,-16.7,-2.3
2026-07-03 18:00:00,XYZ402,1456,242,204,42,6,1108,119,-114.7,-13.2,3.4
2026-07-03 18:00:00,XYZ403,1498,545,191,34,7,1088,331,-117.5,-12.8,0.3
2026-07-03 18:00:00,XYZ404,1424,297,106,22,8,1155,182,-111.3,-11.5,-1.1
2026-07-03 18:00:00,XYZ405,1346,202,326,57,9,1202,146,-104.1,-12.7,4.6
2026-07-03 18:00:00,XYZ406,1488,688,417,62,8,1290,489,-106.1,-10.4,3.3
2026-07-03 18:00:00,XYZ407,954,474,330,60,8,877,359,-105.2,-12.5,11.3
2026-07-03 18:00:00,XYZ408,1984,277,504,46,9,1719,228,-104.3,-12.0,5.5
2026-07-03 18:00:00,XYZ409,1418,859,499,53,14,1339,806,-93.9,-10.7,15.5
2026-07-03 18:00:00,XYZ410,838,822,677,98,15,833,770,-91.8,-9.2,18.2
2026-07-03 19:00:00,XYZ401,2106,624,164,30,6,1430,336,-109.1,-12.8,-7.1
2026-07-03 19:00:00,XYZ402,1414,625,194,23,7,1110,258,-109.7,-12.1,8.4
2026-07-03 19:00:00,XYZ403,1128,595,185,40,6,844,377,-115.8,-10.2,3.0
2026-07-03 19:00:00,XYZ404,1664,842,109,17,7,1384,540,-113.5,-12.1,1.8
2026-07-03 19:00:00,XYZ405,2119,677,316,68,7,1920,431,-107.7,-11.1,3.3
2026-07-03 19:00:00,XYZ406,1544,867,397,73,9,1374,667,-107.5,-10.9,14.5
2026-07-03 19:00:00,XYZ407,1047,717,436,71,10,883,566,-105.1,-9.8,16.3
2026-07-03 19:00:00,XYZ408,1598,421,538,108,10,1430,368,-103.8,-9.8,12.2
2026-07-03 19:00:00,XYZ409,914,295,747,98,9,860,277,-93.3,-10.1,18.9
2026-07-03 19:00:00,XYZ410,1553,495,537,95,13,1446,495,-87.3,-10.5,15.5
2026-07-03 20:00:00,XYZ401,2175,496,165,23,4,1571,297,-124.0,-13.4,-11.5
2026-07-03 20:00:00,XYZ402,816,582,189,38,6,632,326,-119.9,-11.1,-5.2
2026-07-03 20:00:00,XYZ403,1128,839,220,30,4,887,462,-117.1,-11.4,0.0
2026-07-03 20:00:00,XYZ404,1481,612,119,20,5,1166,411,-117.2,-13.6,6.2
2026-07-03 20:00:00,XYZ405,1921,208,318,34,9,1647,140,-107.6,-12.2,-2.1
2026-07-03 20:00:00,XYZ406,1425,501,314,31,9,1251,382,-106.9,-9.4,7.0
2026-07-03 20:00:00,XYZ407,2016,507,383,46,10,1772,372,-110.8,-10.5,10.4
2026-07-03 20:00:00,XYZ408,972,604,475,40,10,879,497,-100.8,-9.8,4.6
2026-07-03 20:00:00,XYZ409,1943,271,556,65,12,1835,242,-90.0,-9.4,15.7
2026-07-03 20:00:00,XYZ410,982,556,517,101,15,980,547,-85.7,-7.6,23.7
2026-07-03 21:00:00,XYZ401,1812,375,163,18,8,1367,222,-107.6,-13.6,-6.9
2026-07-03 21:00:00,XYZ402,1241,469,222,25,10,994,223,-118.2,-10.2,5.3
2026-07-03 21:00:00,XYZ403,1723,880,218,24,6,1333,491,-117.3,-15.8,-3.4
2026-07-03 21:00:00,XYZ404,1585,613,129,27,6,1260,378,-115.1,-12.0,3.7
2026-07-03 21:00:00,XYZ405,2041,792,242,42,8,1903,539,-109.8,-11.6,-3.8
2026-07-03 21:00:00,XYZ406,1070,752,423,39,8,1001,604,-105.4,-9.6,9.8
2026-07-03 21:00:00,XYZ407,1886,500,418,50,7,1657,406,-103.5,-9.3,8.6
2026-07-03 21:00:00,XYZ408,1339,807,561,83,12,1140,721,-109.0,-11.7,5.7
2026-07-03 21:00:00,XYZ409,1109,831,676,121,14,1004,755,-91.7,-8.8,15.1
2026-07-03 21:00:00,XYZ410,1693,298,615,92,14,1667,298,-88.1,-7.7,22.7
2026-07-03 22:00:00,XYZ401,1103,470,202,33,5,804,264,-116.5,-13.4,2.4
2026-07-03 22:00:00,XYZ402,808,718,210,26,5,609,346,-118.1,-12.6,4.6
2026-07-03 22:00:00,XYZ403,1382,583,221,40,7,1010,306,-124.1,-10.8,10.5
2026-07-03 22:00:00,XYZ404,1782,644,125,18,9,1436,385,-114.3,-13.7,-0.9
2026-07-03 22:00:00,XYZ405,1965,839,306,35,6,1770,652,-109.5,-10.5,13.8
2026-07-03 22:00:00,XYZ406,1291,588,454,78,8,1125,497,-101.8,-8.6,11.5
2026-07-03 22:00:00,XYZ407,1046,497,397,57,10,924,431,-101.6,-11.7,4.9
2026-07-03 22:00:00,XYZ408,1594,667,507,85,10,1490,562,-99.0,-9.2,13.5
2026-07-03 22:00:00,XYZ409,990,654,514,47,10,986,620,-93.9,-10.5,12.1
2026-07-03 22:00:00,XYZ410,1758,627,644,74,14,1709,627,-86.3,-5.4,17.3
2026-07-03 23:00:00,XYZ401,1675,258,146,28,5,1201,144,-111.7,-14.8,-6.8
2026-07-03 23:00:00,XYZ402,1527,440,220,44,3,1207,185,-119.4,-11.1,11.4
2026-07-03 23:00:00,XYZ403,892,484,203,42,4,716,300,-119.1,-11.5,9.3
2026-07-03 23:00:00,XYZ404,1183,396,131,11,8,916,255,-105.9,-14.9,-7.7
2026-07-03 23:00:00,XYZ405,1038,651,267,58,8,938,471,-110.9,-11.6,-4.4
2026-07-03 23:00:00,XYZ406,1538,887,385,37,9,1358,666,-111.4,-11.4,3.6
2026-07-03 23:00:00,XYZ407,832,207,357,38,8,743,160,-103.9,-10.9,13.6
2026-07-03 23:00:00,XYZ408,1416,654,418,62,10,1249,572,-100.5,-7.8,16.4
2026-07-03 23:00:00,XYZ409,840,386,735,103,14,836,347,-93.6,-9.3,21.4
2026-07-03 23:00:00,XYZ410,1651,687,718,117,13,1651,656,-90.7,-9.2,17.7
2026-07-04 00:00:00,XYZ401,2052,679,164,28,6,1600,350,-117.8,-11.2,0.8
2026-07-04 00:00:00,XYZ402,1769,299,213,23,7,1366,115,-114.6,-12.1,-6.2
2026-07-04 00:00:00,XYZ403,1504,781,188,23,4,1078,467,-112.2,-15.1,-4.4
2026-07-04 00:00:00,XYZ404,1599,606,94,16,7,1257,393,-117.2,-14.8,1.0
2026-07-04 00:00:00,XYZ405,1378,674,214,26,8,1178,474,-106.2,-11.6,7.4
2026-07-04 00:00:00,XYZ406,1228,750,452,93,11,1139,590,-105.8,-11.5,10.4
2026-07-04 00:00:00,XYZ407,865,296,395,34,11,786,226,-106.1,-11.2,6.6
2026-07-04 00:00:00,XYZ408,1940,453,491,104,11,1830,413,-106.6,-11.4,13.8
2026-07-04 00:00:00,XYZ409,1736,288,538,56,12,1736,266,-91.2,-9.4,12.0
2026-07-04 00:00:00,XYZ410,1041,390,705,66,12,1005,382,-88.6,-7.3,19.2
2026-07-04 01:00:00,XYZ401,2125,305,181,23,7,1452,184,-114.3,-15.8,-9.0
2026-07-04 01:00:00,XYZ402,1834,355,198,37,6,1530,182,-112.5,-13.7,0.2
2026-07-04 01:00:00,XYZ403,1663,619,201,17,7,1253,345,-120.4,-14.9,2.7
2026-07-04 01:00:00,XYZ404,1098,190,134,19,4,848,115,-116.7,-11.3,6.9
2026-07-04 01:00:00,XYZ405,1605,836,344,74,7,1384,552,-105.0,-7.4,10.3
2026-07-04 01:00:00,XYZ406,1658,591,419,82,8,1362,488,-110.1,-12.0,12.6
2026-07-04 01:00:00,XYZ407,1880,593,375,77,9,1667,465,-106.9,-13.0,8.9
2026-07-04 01:00:00,XYZ408,2128,594,538,109,9,1877,512,-109.1,-9.6,14.3
2026-07-04 01:00:00,XYZ409,1865,275,775,121,15,1854,258,-94.6,-10.3,15.8
2026-07-04 01:00:00,XYZ410,1329,427,547,64,14,1314,417,-89.5,-8.3,16.9
2026-07-04 02:00:00,XYZ401,1839,846,172,32,5,1313,473,-111.9,-13.5,-5.1
2026-07-04 02:00:00,XYZ402,1991,759,231,40,6,1590,348,-126.5,-16.3,-6.8
2026-07-04 02:00:00,XYZ403,1973,712,200,20,6,1435,373,-116.2,-14.2,-4.3
2026-07-04 02:00:00,XYZ404,1671,601,125,19,5,1282,380,-111.3,-12.4,7.2
2026-07-04 02:00:00,XYZ405,2004,450,379,52,8,1626,312,-112.9,-10.6,1.4
2026-07-04 02:00:00,XYZ406,1133,327,375,66,7,979,240,-106.2,-12.3,-5.7
2026-07-04 02:00:00,XYZ407,1732,752,468,40,9,1473,609,-110.0,-11.2,15.2
2026-07-04 02:00:00,XYZ408,1113,300,449,73,11,1053,229,-96.3,-9.2,8.5
2026-07-04 02:00:00,XYZ409,899,470,533,74,13,893,435,-90.8,-8.9,21.4
2026-07-04 02:00:00,XYZ410,1973,497,596,111,14,1973,438,-89.7,-9.7,20.7
2026-07-04 03:00:00,XYZ401,1833,863,169,19,8,1258,430,-129.4,-14.0,3.0
2026-07-04 03:00:00,XYZ402,1609,527,170,30,4,1212,201,-118.2,-12.8,8.8
2026-07-04 03:00:00,XYZ403,1971,496,172,15,5,1408,262,-118.4,-14.0,-2.3
2026-07-04 03:00:00,XYZ404,1967,714,116,10,7,1521,454,-107.8,-12.1,4.4
2026-07-04 03:00:00,XYZ405,1221,773,393,33,7,1051,604,-114.8,-12.5,8.1
2026-07-04 03:00:00,XYZ406,1695,364,394,41,10,1519,259,-102.0,-10.4,5.4
2026-07-04 03:00:00,XYZ407,1094,337,415,37,11,1007,290,-106.1,-9.7,11.8
2026-07-04 03:00:00,XYZ408,1598,281,454,49,11,1480,233,-100.2,-9.7,8.3
2026-07-04 03:00:00,XYZ409,2022,696,549,75,14,1900,637,-93.1,-7.9,17.0
2026-07-04 03:00:00,XYZ410,1278,199,660,81,12,1276,188,-82.9,-9.1,19.0
2026-07-04 04:00:00,XYZ401,1633,692,185,26,9,1086,398,-113.5,-12.4,18.1
2026-07-04 04:00:00,XYZ402,1936,642,197,17,5,1439,353,-112.6,-11.6,9.5
2026-07-04 04:00:00,XYZ403,1787,876,188,34,4,1334,534,-119.4,-13.5,3.5
2026-07-04 04:00:00,XYZ404,1953,251,116,16,5,1561,152,-108.2,-11.3,4.4
2026-07-04 04:00:00,XYZ405,2050,878,312,39,8,1652,630,-102.7,-9.9,2.6
2026-07-04 04:00:00,XYZ406,1231,650,351,28,11,1137,529,-106.9,-11.3,9.3
2026-07-04 04:00:00,XYZ407,819,893,408,34,9,725,681,-106.5,-14.2,1.5
2026-07-04 04:00:00,XYZ408,2175,635,508,95,10,1979,528,-105.5,-12.4,12.9
2026-07-04 04:00:00,XYZ409,817,377,682,63,13,809,364,-94.0,-8.2,16.7
2026-07-04 04:00:00,XYZ410,2056,820,762,157,14,1987,770,-85.0,-6.8,20.3
2026-07-04 05:00:00,XYZ401,2041,833,150,24,5,1479,479,-127.6,-13.5,7.8
2026-07-04 05:00:00,XYZ402,2197,797,243,27,6,1682,371,-115.7,-12.2,1.8
2026-07-04 05:00:00,XYZ403,1871,874,175,14,4,1397,479,-102.9,-12.6,1.7
2026-07-04 05:00:00,XYZ404,1674,836,108,10,7,1244,495,-117.1,-12.9,5.2
2026-07-04 05:00:00,XYZ405,1861,224,316,34,10,1548,163,-105.9,-12.1,2.6
2026-07-04 05:00:00,XYZ406,967,765,353,38,12,851,629,-117.4,-9.8,8.2
2026-07-04 05:00:00,XYZ407,1474,279,509,58,10,1303,237,-101.9,-8.7,8.7
2026-07-04 05:00:00,XYZ408,1769,424,502,82,11,1587,391,-104.5,-11.7,12.1
2026-07-04 05:00:00,XYZ409,1698,772,708,134,12,1653,682,-86.2,-7.0,21.7
2026-07-04 05:00:00,XYZ410,926,632,720,143,15,880,632,-87.1,-8.3,18.7
2026-07-04 06:00:00,XYZ401,1622,418,158,26,4,1234,245,-111.0,-15.4,-12.6
2026-07-04 06:00:00,XYZ402,1007,527,204,17,5,792,234,-121.1,-11.6,8.3
2026-07-04 06:00:00,XYZ403,938,766,184,18,7,658,411,-111.8,-12.7,4.9
2026-07-04 06:00:00,XYZ404,890,241,135,21,5,700,158,-108.2,-13.6,-6.7
2026-07-04 06:00:00,XYZ405,1098,531,337,66,8,961,396,-110.7,-11.6,17.8
2026-07-04 06:00:00,XYZ406,1945,235,339,59,9,1745,177,-104.8,-8.2,10.4
2026-07-04 06:00:00,XYZ407,1757,772,501,104,11,1543,601,-107.5,-11.7,6.5
2026-07-04 06:00:00,XYZ408,1815,404,544,102,11,1737,363,-105.1,-12.3,8.4
2026-07-04 06:00:00,XYZ409,1478,589,656,79,13,1448,532,-88.3,-8.1,24.3
2026-07-04 06:00:00,XYZ410,1198,826,760,155,15,1177,744,-89.7,-8.3,20.7
2026-07-04 07:00:00,XYZ401,1156,362,186,32,6,808,214,-116.8,-12.5,2.7
2026-07-04 07:00:00,XYZ402,1027,526,159,34,4,786,269,-116.7,-10.5,0.8
2026-07-04 07:00:00,XYZ403,2076,246,160,20,7,1651,129,-108.4,-10.6,8.8
2026-07-04 07:00:00,XYZ404,1679,831,114,14,4,1327,515,-110.8,-13.2,-0.9
2026-07-04 07:00:00,XYZ405,909,309,358,62,7,766,215,-101.7,-12.3,-5.6
2026-07-04 07:00:00,XYZ406,932,351,380,48,7,835,250,-106.4,-13.0,3.3
2026-07-04 07:00:00,XYZ407,1565,686,400,82,7,1355,543,-108.9,-12.5,8.9
2026-07-04 07:00:00,XYZ408,1725,420,458,72,12,1558,345,-101.4,-11.0,14.0
2026-07-04 07:00:00,XYZ409,1075,711,545,75,13,1043,644,-94.4,-10.5,19.2
2026-07-04 07:00:00,XYZ410,1818,504,794,96,15,1809,483,-87.6,-8.4,17.8
2026-07-04 08:00:00,XYZ401,1827,463,184,23,6,1236,252,-115.6,-13.0,-3.6
2026-07-04 08:00:00,XYZ402,1419,879,178,28,7,1133,434,-117.7,-13.7,-3.0
2026-07-04 08:00:00,XYZ403,1334,534,180,27,7,1034,310,-114.9,-15.3,-8.0
2026-07-04 08:00:00,XYZ404,1105,587,111,16,5,852,369,-105.7,-11.0,3.1
2026-07-04 08:00:00,XYZ405,1744,372,326,32,9,1487,273,-116.6,-12.4,10.2
2026-07-04 08:00:00,XYZ406,1062,492,420,74,8,928,386,-106.2,-12.8,10.5
2026-07-04 08:00:00,XYZ407,1626,486,491,62,6,1469,359,-105.3,-10.3,8.8
2026-07-04 08:00:00,XYZ408,2089,797,473,63,11,2049,713,-105.0,-10.5,7.0
2026-07-04 08:00:00,XYZ409,1772,642,681,112,15,1772,624,-93.6,-8.7,14.0
2026-07-04 08:00:00,XYZ410,854,371,810,116,14,854,366,-83.8,-7.9,18.5
2026-07-04 09:00:00,XYZ401,1554,600,179,37,7,1090,328,-132.0,-10.7,13.3
2026-07-04 09:00:00,XYZ402,1222,313,238,29,7,916,157,-118.1,-13.9,4.3
2026-07-04 09:00:00,XYZ403,1215,462,181,23,7,855,267,-111.4,-11.8,19.5
2026-07-04 09:00:00,XYZ404,1965,682,109,19,8,1544,388,-110.7,-13.3,1.6
2026-07-04 09:00:00,XYZ405,1409,359,278,49,7,1150,275,-110.2,-12.5,6.6
2026-07-04 09:00:00,XYZ406,995,582,342,59,10,904,451,-107.1,-11.4,9.2
2026-07-04 09:00:00,XYZ407,936,402,363,55,9,827,297,-102.4,-11.2,5.8
2026-07-04 09:00:00,XYZ408,1467,599,519,96,13,1403,491,-102.3,-11.3,5.5
2026-07-04 09:00:00,XYZ409,1580,379,562,83,15,1506,368,-92.4,-7.2,16.3
2026-07-04 09:00:00,XYZ410,939,264,562,58,15,939,245,-88.4,-8.4,21.6
2026-07-04 10:00:00,XYZ401,836,307,175,23,7,589,164,-123.8,-11.9,-3.7
2026-07-04 10:00:00,XYZ402,1243,215,187,32,5,950,111,-118.8,-13.1,-2.0
2026-07-04 10:00:00,XYZ403,2151,495,200,41,6,1664,275,-122.3,-11.7,2.3
2026-07-04 10:00:00,XYZ404,1209,273,115,25,6,993,171,-111.9,-10.4,13.1
2026-07-04 10:00:00,XYZ405,997,351,296,50,8,873,227,-108.2,-14.1,3.5
2026-07-04 10:00:00,XYZ406,1909,584,421,52,10,1752,466,-106.8,-10.0,8.1
2026-07-04 10:00:00,XYZ407,1597,853,428,70,10,1445,705,-103.3,-12.1,2.7
2026-07-04 10:00:00,XYZ408,1008,729,509,86,12,952,636,-109.6,-11.8,7.2
2026-07-04 10:00:00,XYZ409,1595,890,729,65,11,1491,750,-90.8,-8.8,17.4
2026-07-04 10:00:00,XYZ410,836,803,707,58,12,814,800,-89.1,-9.3,15.1
2026-07-04 11:00:00,XYZ401,843,496,196,21,6,566,244,-117.5,-11.9,6.4
2026-07-04 11:00:00,XYZ402,1569,389,228,23,3,1265,179,-117.9,-16.9,-3.2
2026-07-04 11:00:00,XYZ403,1450,713,200,26,3,1041,375,-114.7,-13.2,-8.0
2026-07-04 11:00:00,XYZ404,1221,732,110,22,6,1035,515,-109.0,-10.7,12.8
2026-07-04 11:00:00,XYZ405,1867,186,411,40,8,1579,141,-103.7,-10.7,7.3
2026-07-04 11:00:00,XYZ406,1155,786,403,42,7,1012,559,-108.2,-9.7,8.7
2026-07-04 11:00:00,XYZ407,1204,434,457,97,9,1084,358,-106.3,-9.6,13.0
2026-07-04 11:00:00,XYZ408,1536,587,494,105,10,1372,479,-100.6,-10.5,5.1
2026-07-04 11:00:00,XYZ409,1787,265,612,89,13,1785,250,-91.6,-10.8,9.2
2026-07-04 11:00:00,XYZ410,1728,470,719,77,14,1653,433,-86.1,-7.8,21.5
2026-07-04 12:00:00,XYZ401,826,563,162,27,4,620,281,-131.7,-10.8,-1.0
2026-07-04 12:00:00,XYZ402,2004,252,203,29,5,1612,118,-114.2,-12.4,6.1
2026-07-04 12:00:00,XYZ403,1322,536,164,30,4,1000,275,-121.8,-14.0,-1.5
2026-07-04 12:00:00,XYZ404,1296,669,100,12,6,964,462,-110.4,-14.5,-4.1
2026-07-04 12:00:00,XYZ405,1732,433,327,68,8,1517,308,-115.9,-13.1,-2.4
2026-07-04 12:00:00,XYZ406,1614,780,422,75,10,1351,621,-106.3,-11.3,15.6
2026-07-04 12:00:00,XYZ407,1825,571,437,70,6,1721,450,-109.2,-11.7,4.6
2026-07-04 12:00:00,XYZ408,1505,326,481,72,11,1368,276,-101.0,-12.4,9.9
2026-07-04 12:00:00,XYZ409,998,717,636,94,13,998,692,-94.1,-9.8,17.2
2026-07-04 12:00:00,XYZ410,1829,292,841,98,15,1819,259,-86.9,-7.9,20.4
2026-07-04 13:00:00,XYZ401,1637,291,177,29,7,1077,169,-115.6,-13.9,-5.5
2026-07-04 13:00:00,XYZ402,1778,676,212,46,8,1434,318,-117.0,-10.5,10.8
2026-07-04 13:00:00,XYZ403,998,564,174,24,2,761,365,-127.7,-15.2,-13.4
2026-07-04 13:00:00,XYZ404,1559,878,108,10,6,1254,649,-121.9,-14.5,7.8
