timestamp,cell_id,ue_id,severity,module,event_code,message
2026-07-01 16:16:00,XYZ403,UE10496,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 17:17:00,XYZ403,UE10497,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 18:18:00,XYZ403,UE10498,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 19:19:00,XYZ402,UE10499,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 20:20:00,XYZ403,UE10500,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 21:21:00,XYZ403,UE10501,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 22:22:00,XYZ402,UE10502,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 23:23:00,XYZ402,UE10503,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 00:24:00,XYZ403,UE10504,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 01:25:00,XYZ401,UE10505,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 02:26:00,XYZ403,UE10506,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 03:27:00,XYZ402,UE10507,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 04:28:00,XYZ401,UE10508,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 05:29:00,XYZ401,UE10509,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 06:30:00,XYZ402,UE10510,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 07:31:00,XYZ403,UE10511,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 08:32:00,XYZ401,UE10512,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 09:33:00,XYZ401,UE10513,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 10:34:00,XYZ403,UE10514,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 11:35:00,XYZ402,UE10515,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 12:36:00,XYZ402,UE10516,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 13:37:00,XYZ402,UE10517,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 14:38:00,XYZ403,UE10518,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 15:39:00,XYZ401,UE10519,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 16:40:00,XYZ403,UE10520,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 17:41:00,XYZ402,UE10521,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 18:42:00,XYZ402,UE10522,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 19:43:00,XYZ403,UE10523,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 20:44:00,XYZ402,UE10524,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 21:45:00,XYZ402,UE10525,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 22:46:00,XYZ401,UE10526,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 23:47:00,XYZ401,UE10527,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 00:48:00,XYZ401,UE10528,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 01:49:00,XYZ403,UE10529,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 02:50:00,XYZ403,UE10530,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 03:51:00,XYZ402,UE10531,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 04:52:00,XYZ401,UE10532,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 05:53:00,XYZ402,UE10533,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 06:54:00,XYZ401,UE10534,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 07:55:00,XYZ401,UE10535,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 08:56:00,XYZ403,UE10536,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 09:57:00,XYZ401,UE10537,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 10:58:00,XYZ401,UE10538,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 11:59:00,XYZ401,UE10539,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 12:00:00,XYZ402,UE10540,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 13:01:00,XYZ402,UE10541,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 14:02:00,XYZ401,UE10542,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 15:03:00,XYZ401,UE10543,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 16:04:00,XYZ403,UE10544,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 17:05:00,XYZ402,UE10545,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 18:06:00,XYZ401,UE10546,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 19:07:00,XYZ402,UE10547,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 20:08:00,XYZ402,UE10548,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 21:09:00,XYZ403,UE10549,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 22:10:00,XYZ402,UE10550,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 23:11:00,XYZ403,UE10551,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 00:12:00,XYZ401,UE10552,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 01:13:00,XYZ401,UE10553,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 02:14:00,XYZ402,UE10554,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 03:15:00,XYZ403,UE10555,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 04:16:00,XYZ402,UE10556,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 05:17:00,XYZ403,UE10557,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 06:18:00,XYZ402,UE10558,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 07:19:00,XYZ403,UE10559,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 08:20:00,XYZ401,UE10560,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 09:21:00,XYZ402,UE10561,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 10:22:00,XYZ401,UE10562,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 11:23:00,XYZ401,UE10563,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 12:24:00,XYZ401,UE10564,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 13:25:00,XYZ403,UE10565,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 14:26:00,XYZ402,UE10566,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 15:27:00,XYZ402,UE10567,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 16:28:00,XYZ402,UE10568,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 17:29:00,XYZ403,UE10569,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 18:30:00,XYZ401,UE10570,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 19:31:00,XYZ402,UE10571,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 20:32:00,XYZ403,UE10572,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 21:33:00,XYZ401,UE10573,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 22:34:00,XYZ403,UE10574,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 23:35:00,XYZ401,UE10575,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 00:36:00,XYZ403,UE10576,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 01:37:00,XYZ401,UE10577,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 02:38:00,XYZ403,UE10578,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 03:39:00,XYZ403,UE10579,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 04:40:00,XYZ402,UE10580,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 05:41:00,XYZ403,UE10581,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 06:42:00,XYZ403,UE10582,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 07:43:00,XYZ402,UE10583,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 08:44:00,XYZ402,UE10584,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 09:45:00,XYZ402,UE10585,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 10:46:00,XYZ402,UE10586,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 11:47:00,XYZ402,UE10587,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 12:48:00,XYZ401,UE10588,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 13:49:00,XYZ403,UE10589,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 14:50:00,XYZ403,UE10590,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 15:51:00,XYZ401,UE10591,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 16:52:00,XYZ403,UE10592,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 17:53:00,XYZ401,UE10593,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 18:54:00,XYZ403,UE10594,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 19:55:00,XYZ401,UE10595,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 20:56:00,XYZ403,UE10596,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 21:57:00,XYZ402,UE10597,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 22:58:00,XYZ402,UE10598,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 23:59:00,XYZ403,UE10599,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 00:00:00,XYZ402,UE10600,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 01:01:00,XYZ401,UE10601,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 02:02:00,XYZ402,UE10602,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 03:03:00,XYZ402,UE10603,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 04:04:00,XYZ401,UE10604,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 05:05:00,XYZ403,UE10605,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 06:06:00,XYZ403,UE10606,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 07:07:00,XYZ403,UE10607,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 08:08:00,XYZ401,UE10608,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 09:09:00,XYZ402,UE10609,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 10:10:00,XYZ401,UE10610,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 11:11:00,XYZ402,UE10611,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 12:12:00,XYZ403,UE10612,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 13:13:00,XYZ401,UE10613,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 14:14:00,XYZ403,UE10614,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 15:15:00,XYZ402,UE10615,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 16:16:00,XYZ403,UE10616,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 17:17:00,XYZ403,UE10617,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 18:18:00,XYZ403,UE10618,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 19:19:00,XYZ403,UE10619,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 20:20:00,XYZ402,UE10620,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 21:21:00,XYZ403,UE10621,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 22:22:00,XYZ402,UE10622,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 23:23:00,XYZ401,UE10623,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 00:24:00,XYZ401,UE10624,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 01:25:00,XYZ402,UE10625,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 02:26:00,XYZ402,UE10626,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 03:27:00,XYZ401,UE10627,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 04:28:00,XYZ401,UE10628,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 05:29:00,XYZ402,UE10629,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 06:30:00,XYZ403,UE10630,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 07:31:00,XYZ401,UE10631,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 08:32:00,XYZ401,UE10632,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 09:33:00,XYZ403,UE10633,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 10:34:00,XYZ403,UE10634,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 11:35:00,XYZ402,UE10635,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 12:36:00,XYZ401,UE10636,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 13:37:00,XYZ401,UE10637,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 14:38:00,XYZ402,UE10638,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 15:39:00,XYZ402,UE10639,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 16:40:00,XYZ402,UE10640,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 17:41:00,XYZ403,UE10641,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 18:42:00,XYZ402,UE10642,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 19:43:00,XYZ401,UE10643,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 20:44:00,XYZ402,UE10644,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 21:45:00,XYZ403,UE10645,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 22:46:00,XYZ401,UE10646,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 23:47:00,XYZ403,UE10647,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 00:48:00,XYZ402,UE10648,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 01:49:00,XYZ403,UE10649,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 02:50:00,XYZ402,UE10650,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 03:51:00,XYZ401,UE10651,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 04:52:00,XYZ402,UE10652,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 05:53:00,XYZ401,UE10653,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 06:54:00,XYZ403,UE10654,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 07:55:00,XYZ403,UE10655,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 08:56:00,XYZ403,UE10656,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 09:57:00,XYZ402,UE10657,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 10:58:00,XYZ403,UE10658,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 11:59:00,XYZ403,UE10659,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 12:00:00,XYZ401,UE10660,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 13:01:00,XYZ403,UE10661,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 14:02:00,XYZ403,UE10662,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 15:03:00,XYZ402,UE10663,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 16:04:00,XYZ401,UE10664,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 17:05:00,XYZ401,UE10665,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 18:06:00,XYZ403,UE10666,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 19:07:00,XYZ403,UE10667,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 20:08:00,XYZ403,UE10668,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 21:09:00,XYZ403,UE10669,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 22:10:00,XYZ403,UE10670,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 23:11:00,XYZ403,UE10671,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 00:12:00,XYZ401,UE10672,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 01:13:00,XYZ402,UE10673,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 02:14:00,XYZ401,UE10674,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 03:15:00,XYZ403,UE10675,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 04:16:00,XYZ403,UE10676,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 05:17:00,XYZ403,UE10677,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 06:18:00,XYZ401,UE10678,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 07:19:00,XYZ402,UE10679,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 08:20:00,XYZ401,UE10680,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 09:21:00,XYZ401,UE10681,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 10:22:00,XYZ403,UE10682,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 11:23:00,XYZ402,UE10683,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 12:24:00,XYZ401,UE10684,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 13:25:00,XYZ402,UE10685,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 14:26:00,XYZ402,UE10686,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 15:27:00,XYZ402,UE10687,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 16:28:00,XYZ401,UE10688,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 17:29:00,XYZ401,UE10689,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 18:30:00,XYZ401,UE10690,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 19:31:00,XYZ403,UE10691,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 20:32:00,XYZ402,UE10692,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 21:33:00,XYZ403,UE10693,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 22:34:00,XYZ402,UE10694,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 23:35:00,XYZ401,UE10695,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 00:36:00,XYZ402,UE10696,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 01:37:00,XYZ403,UE10697,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 02:38:00,XYZ402,UE10698,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 03:39:00,XYZ402,UE10699,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 04:40:00,XYZ401,UE10700,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 05:41:00,XYZ402,UE10701,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 06:42:00,XYZ401,UE10702,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 07:43:00,XYZ402,UE10703,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 08:44:00,XYZ403,UE10704,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 09:45:00,XYZ402,UE10705,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 10:46:00,XYZ401,UE10706,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 11:47:00,XYZ401,UE10707,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 12:48:00,XYZ403,UE10708,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 13:49:00,XYZ401,UE10709,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 14:50:00,XYZ401,UE10710,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 15:51:00,XYZ401,UE10711,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 16:52:00,XYZ402,UE10712,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 17:53:00,XYZ402,UE10713,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 18:54:00,XYZ402,UE10714,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 19:55:00,XYZ402,UE10715,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 20:56:00,XYZ401,UE10716,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 21:57:00,XYZ401,UE10717,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 22:58:00,XYZ403,UE10718,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 23:59:00,XYZ401,UE10719,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 00:00:00,XYZ403,UE10720,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 01:01:00,XYZ401,UE10721,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 02:02:00,XYZ403,UE10722,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 03:03:00,XYZ402,UE10723,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 04:04:00,XYZ403,UE10724,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 05:05:00,XYZ402,UE10725,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 06:06:00,XYZ401,UE10726,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 07:07:00,XYZ403,UE10727,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 08:08:00,XYZ403,UE10728,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 09:09:00,XYZ403,UE10729,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 10:10:00,XYZ402,UE10730,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 11:11:00,XYZ401,UE10731,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 12:12:00,XYZ402,UE10732,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 13:13:00,XYZ402,UE10733,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 14:14:00,XYZ401,UE10734,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 15:15:00,XYZ401,UE10735,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 16:16:00,XYZ401,UE10736,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 17:17:00,XYZ401,UE10737,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 18:18:00,XYZ402,UE10738,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 19:19:00,XYZ403,UE10739,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 20:20:00,XYZ403,UE10740,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 21:21:00,XYZ401,UE10741,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 22:22:00,XYZ403,UE10742,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 23:23:00,XYZ402,UE10743,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 00:24:00,XYZ403,UE10744,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
