timestamp,cell_id,ho_attempt,rach_attempt,dl_tp,ul_tp,cqi,ho_success,rach_success
2026-07-01 19:01:00,XYZ401,1531,426,639,26,10,1273,356
2026-07-01 19:01:00,XYZ404,650,359,563,105,6,603,328
2026-07-01 19:01:00,XYZ402,648,716,453,91,14,610,659
2026-07-01 19:02:00,XYZ402,1917,422,560,88,9,1813,343
2026-07-01 19:02:00,XYZ403,717,899,108,106,15,632,735
2026-07-01 19:02:00,XYZ404,993,348,582,98,10,906,329
2026-07-01 19:02:00,XYZ405,1567,760,738,88,2,1479,701
2026-07-01 19:02:00,XYZ406,1254,599,551,96,2,1139,515
2026-07-01 19:02:00,XYZ408,642,259,72,29,7,608,232
2026-07-01 19:02:00,XYZ409,1446,861,237,90,10,1251,781
2026-07-01 19:02:00,XYZ410,1087,971,682,41,14,1006,953
2026-07-01 19:03:00,XYZ409,506,675,276,46,1,433,619
2026-07-01 19:03:00,XYZ408,1533,907,173,108,7,1316,825
2026-07-01 19:03:00,XYZ405,876,579,468,148,3,761,556
2026-07-01 19:03:00,XYZ403,1774,278,662,70,4,1708,235
2026-07-01 19:03:00,XYZ402,1963,552,557,93,14,1900,484
2026-07-01 19:04:00,XYZ402,1119,221,74,81,6,989,198
2026-07-01 19:04:00,XYZ403,1670,249,375,111,6,1474,239
2026-07-01 19:04:00,XYZ405,686,585,715,78,3,606,551
2026-07-01 19:04:00,XYZ409,1361,494,151,134,1,1213,446
2026-07-01 19:05:00,XYZ403,1192,582,735,62,6,1041,488
2026-07-01 19:05:00,XYZ405,1670,565,353,34,7,1369,480
2026-07-01 19:05:00,XYZ409,1052,671,696,48,6,950,601
2026-07-01 19:06:00,XYZ405,1090,303,232,134,11,973,264
2026-07-01 19:07:00,XYZ405,1300,758,629,52,12,1237,630
2026-07-01 20:00:00,XYZ409,1699,372,213,48,3,1390,302
2026-07-01 20:00:00,XYZ407,1502,250,669,148,4,1217,244
2026-07-01 20:00:00,XYZ406,1439,301,494,137,14,1167,253
2026-07-01 20:00:00,XYZ410,1074,353,506,100,1,1051,323
2026-07-01 20:00:00,XYZ405,1820,854,296,45,8,1655,691
2026-07-01 20:00:00,XYZ403,1388,387,626,148,2,1331,312
2026-07-01 20:00:00,XYZ402,1819,447,651,72,5,1770,364
2026-07-01 20:00:00,XYZ401,1608,722,686,132,10,1453,589
2026-07-01 20:00:00,XYZ404,560,773,204,138,2,541,663
2026-07-01 20:01:00,XYZ401,1973,452,112,116,15,1672,424
2026-07-01 20:01:00,XYZ402,1385,321,598,143,8,1196,282
2026-07-01 20:01:00,XYZ403,1774,311,443,118,14,1694,279
2026-07-01 20:01:00,XYZ404,1880,824,349,103,4,1859,814
2026-07-01 20:01:00,XYZ405,1841,843,362,131,3,1537,754
2026-07-01 20:01:00,XYZ406,981,560,50,29,7,788,488
2026-07-01 20:01:00,XYZ407,503,975,599,104,15,457,836
2026-07-01 20:01:00,XYZ410,1787,561,751,144,11,1621,449
2026-07-01 20:02:00,XYZ410,1078,730,685,63,7,891,645
2026-07-01 20:02:00,XYZ407,1145,676,779,14,3,917,603
2026-07-01 20:02:00,XYZ406,765,420,476,13,4,739,358
2026-07-01 20:02:00,XYZ405,1171,847,378,125,4,1144,686
2026-07-01 20:02:00,XYZ402,658,840,447,22,4,580,728
2026-07-01 20:02:00,XYZ401,1436,594,480,122,15,1400,491
2026-07-01 20:02:00,XYZ404,913,892,243,100,14,777,820
2026-07-01 20:03:00,XYZ401,1488,895,339,110,4,1347,873
2026-07-01 20:03:00,XYZ402,817,854,277,98,11,692,731
2026-07-01 20:03:00,XYZ404,958,434,734,11,8,890,422
2026-07-01 20:03:00,XYZ405,1867,636,61,92,6,1759,606
2026-07-01 20:03:00,XYZ406,1894,381,742,74,13,1634,370
2026-07-01 20:03:00,XYZ407,1316,241,736,68,11,1130,198
2026-07-01 20:03:00,XYZ410,1480,992,762,36,4,1259,928
2026-07-01 20:04:00,XYZ410,1119,807,176,49,6,1041,762
2026-07-01 20:04:00,XYZ404,1493,518,774,140,13,1434,421
2026-07-01 20:04:00,XYZ406,741,267,291,137,14,632,217
2026-07-01 20:04:00,XYZ407,835,427,669,63,2,819,395
2026-07-01 20:05:00,XYZ410,1550,682,72,47,11,1343,640
2026-07-01 20:05:00,XYZ407,1249,970,198,147,14,1155,866
2026-07-01 20:05:00,XYZ404,1864,973,763,94,11,1616,846
2026-07-01 20:06:00,XYZ404,1524,437,301,67,1,1469,415
2026-07-01 20:06:00,XYZ410,958,962,285,128,9,863,834
2026-07-01 20:07:00,XYZ410,1129,689,520,147,11,946,621
2026-07-01 21:00:00,XYZ410,531,289,678,24,8,430,264
2026-07-01 21:00:00,XYZ409,1161,982,700,65,15,1061,848
2026-07-01 21:00:00,XYZ408,700,540,217,50,13,580,528
2026-07-01 21:00:00,XYZ407,1424,758,596,112,2,1376,699
2026-07-01 21:00:00,XYZ406,1069,544,339,149,4,860,517
2026-07-01 21:00:00,XYZ405,743,864,774,99,6,611,843
2026-07-01 21:00:00,XYZ404,1165,429,554,11,5,967,409
2026-07-01 21:00:00,XYZ403,1456,256,556,32,4,1409,232
2026-07-01 21:00:00,XYZ402,510,563,390,114,15,463,496
2026-07-01 21:00:00,XYZ401,1278,264,689,110,5,1106,216
2026-07-01 21:01:00,XYZ410,687,291,272,70,7,672,235
2026-07-01 21:01:00,XYZ409,1230,486,332,66,1,1099,417
2026-07-01 21:01:00,XYZ408,810,255,72,98,4,782,234
2026-07-01 21:01:00,XYZ407,1574,811,424,25,15,1373,698
2026-07-01 21:01:00,XYZ402,1438,930,479,149,3,1288,823
2026-07-01 21:01:00,XYZ404,1456,991,187,45,12,1185,877
2026-07-01 21:01:00,XYZ401,646,849,671,10,5,575,788
2026-07-01 21:01:00,XYZ405,862,967,165,66,2,838,795
2026-07-01 21:02:00,XYZ401,1456,877,707,57,14,1278,809
2026-07-01 21:02:00,XYZ402,1879,818,589,61,7,1659,727
2026-07-01 21:02:00,XYZ405,520,714,344,93,6,468,667
2026-07-01 21:02:00,XYZ407,1353,753,373,122,15,1260,654
2026-07-01 21:02:00,XYZ408,1978,359,730,139,15,1941,315
2026-07-01 21:02:00,XYZ409,1790,304,188,42,12,1511,252
2026-07-01 21:02:00,XYZ410,698,423,593,36,9,679,393
2026-07-01 21:03:00,XYZ408,605,410,284,99,11,504,376
2026-07-01 21:03:00,XYZ409,1691,850,797,82,13,1372,835
2026-07-01 21:03:00,XYZ407,1609,452,426,63,6,1347,384
2026-07-01 21:03:00,XYZ401,1252,902,687,70,8,1083,739
2026-07-01 21:03:00,XYZ402,1670,303,609,22,3,1480,283
2026-07-01 21:03:00,XYZ405,769,526,267,140,13,747,425
2026-07-01 21:04:00,XYZ401,1413,666,708,137,13,1320,566
2026-07-01 21:04:00,XYZ407,1425,619,528,144,2,1336,570
2026-07-01 21:04:00,XYZ408,880,398,672,71,13,761,329
2026-07-01 21:04:00,XYZ409,1204,743,190,140,1,1034,695
2026-07-01 21:05:00,XYZ407,685,817,731,66,4,589,673
2026-07-01 21:05:00,XYZ409,1083,576,680,34,11,978,504
2026-07-01 21:05:00,XYZ401,1569,256,668,64,10,1419,211
2026-07-01 21:06:00,XYZ401,1739,413,54,66,12,1491,385
2026-07-01 21:06:00,XYZ407,628,878,351,65,12,550,720
2026-07-01 21:06:00,XYZ409,1607,502,504,66,6,1457,476
2026-07-01 22:00:00,XYZ407,1169,544,351,138,2,1069,458
2026-07-01 22:00:00,XYZ410,1930,275,586,113,3,1838,257
2026-07-01 22:00:00,XYZ409,1506,259,682,68,10,1363,233
2026-07-01 22:00:00,XYZ408,1165,523,338,108,14,1131,475
2026-07-01 22:00:00,XYZ406,1175,520,753,66,15,980,444
2026-07-01 22:00:00,XYZ401,953,780,113,97,10,824,759
2026-07-01 22:00:00,XYZ404,1887,487,84,92,8,1559,425
2026-07-01 22:00:00,XYZ403,1540,793,373,132,13,1293,782
2026-07-01 22:00:00,XYZ402,1036,211,777,26,9,1001,207
2026-07-01 22:00:00,XYZ405,1451,391,408,135,6,1175,364
2026-07-01 22:01:00,XYZ408,1005,507,549,146,7,814,446
2026-07-01 22:01:00,XYZ410,1904,789,647,131,15,1856,640
2026-07-01 22:01:00,XYZ409,941,911,718,129,10,837,779
2026-07-01 22:01:00,XYZ407,554,340,708,94,1,501,305
2026-07-01 22:01:00,XYZ406,1621,852,328,71,11,1507,818
2026-07-01 22:01:00,XYZ405,1986,219,708,129,12,1646,175
2026-07-01 22:01:00,XYZ404,1903,604,412,36,5,1705,529
2026-07-01 22:01:00,XYZ403,1238,662,409,48,7,1030,602
2026-07-01 22:01:00,XYZ402,653,969,669,117,2,632,887
2026-07-01 22:01:00,XYZ401,521,421,793,30,11,479,372
2026-07-01 22:02:00,XYZ401,1953,733,94,124,12,1818,649
2026-07-01 22:02:00,XYZ403,1420,323,524,70,10,1166,277
2026-07-01 22:02:00,XYZ404,1769,928,748,115,6,1451,773
2026-07-01 22:02:00,XYZ406,1960,559,386,58,2,1873,508
2026-07-01 22:02:00,XYZ407,591,635,631,129,11,506,618
2026-07-01 22:02:00,XYZ409,667,502,697,87,3,569,418
2026-07-01 22:02:00,XYZ410,749,488,600,94,8,710,419
2026-07-01 22:03:00,XYZ410,802,902,500,37,12,671,793
2026-07-01 22:03:00,XYZ409,1085,550,713,71,3,1064,455
2026-07-01 22:03:00,XYZ407,1091,797,565,85,12,1030,647
2026-07-01 22:03:00,XYZ406,523,512,724,110,7,428,503
2026-07-01 22:03:00,XYZ404,1514,635,272,143,6,1227,583
2026-07-01 22:03:00,XYZ403,886,690,495,29,2,804,579
2026-07-01 22:03:00,XYZ401,894,219,339,77,2,749,214
2026-07-01 22:04:00,XYZ401,833,265,350,81,6,680,220
2026-07-01 22:04:00,XYZ403,1810,409,745,61,14,1611,333
2026-07-01 22:04:00,XYZ407,1774,854,645,61,11,1750,748
2026-07-01 22:04:00,XYZ409,1386,605,62,103,11,1222,513
2026-07-01 22:04:00,XYZ410,1184,824,537,24,8,1009,735
2026-07-01 22:05:00,XYZ409,707,317,62,17,15,646,267
2026-07-01 22:05:00,XYZ410,513,625,356,118,11,493,533
2026-07-01 23:00:00,XYZ410,784,549,703,120,10,740,495
2026-07-01 23:00:00,XYZ409,1299,317,591,70,8,1276,280
2026-07-01 23:00:00,XYZ408,1136,404,224,18,8,987,361
2026-07-01 23:00:00,XYZ407,1787,366,557,40,5,1455,340
2026-07-01 23:00:00,XYZ405,655,988,773,85,9,571,961
2026-07-01 23:00:00,XYZ402,829,628,722,31,7,817,611
2026-07-01 23:00:00,XYZ404,574,332,275,27,2,565,297
2026-07-01 23:00:00,XYZ403,1109,510,516,78,3,1041,456
2026-07-01 23:00:00,XYZ401,528,761,228,31,4,477,673
2026-07-01 23:00:00,XYZ406,1313,910,180,75,10,1185,776
2026-07-01 23:01:00,XYZ410,1693,656,124,122,14,1371,617
2026-07-01 23:01:00,XYZ409,1846,216,548,131,13,1543,200
2026-07-01 23:01:00,XYZ407,1803,366,531,52,13,1584,360
2026-07-01 23:01:00,XYZ406,1399,360,259,104,12,1163,331
2026-07-01 23:01:00,XYZ408,1468,297,388,17,1,1324,248
2026-07-01 23:01:00,XYZ404,1414,276,681,135,1,1150,252
2026-07-01 23:01:00,XYZ403,1636,832,367,145,14,1392,751
2026-07-01 23:01:00,XYZ402,903,811,436,35,11,866,706
2026-07-01 23:01:00,XYZ401,630,742,457,67,13,543,655
2026-07-01 23:01:00,XYZ405,1973,960,68,93,8,1750,920
2026-07-01 23:02:00,XYZ401,973,830,697,73,7,844,779
2026-07-01 23:02:00,XYZ403,890,363,589,136,11,865,299
2026-07-01 23:02:00,XYZ404,536,615,140,35,5,429,565
2026-07-01 23:02:00,XYZ405,852,598,744,65,14,729,535
2026-07-01 23:02:00,XYZ406,808,453,487,93,13,732,435
2026-07-01 23:02:00,XYZ407,1756,487,596,58,9,1522,398
2026-07-01 23:02:00,XYZ409,1237,996,622,99,3,1063,932
2026-07-01 23:02:00,XYZ410,1882,621,175,116,3,1651,609
2026-07-01 23:03:00,XYZ407,1587,786,403,70,15,1357,689
2026-07-01 23:03:00,XYZ406,1168,990,783,95,9,1063,814
2026-07-01 23:03:00,XYZ409,1368,829,264,145,9,1137,744
2026-07-01 23:03:00,XYZ403,581,528,786,91,5,562,515
2026-07-01 23:03:00,XYZ401,848,672,123,149,10,801,568
2026-07-01 23:03:00,XYZ404,1091,472,186,84,6,1023,428
2026-07-01 23:03:00,XYZ410,1209,445,497,65,11,998,439
2026-07-01 23:04:00,XYZ403,927,863,150,22,5,770,822
2026-07-01 23:04:00,XYZ401,625,575,410,146,3,576,560
2026-07-01 23:04:00,XYZ410,758,967,158,15,15,635,919
2026-07-01 23:05:00,XYZ410,1343,488,651,68,9,1246,407
2026-07-01 23:05:00,XYZ403,1003,865,506,90,13,908,753
2026-07-01 23:06:00,XYZ403,1576,753,748,67,14,1376,668
