timestamp,ue_id,latitude,longitude,site_id,cell_id,sector,pci,distance_miles,serving_ssb,neighbor_ssb,beam_id,beam_azimuth_deg,beam_width_deg,beam_electrical_tilt_deg,beam_mechanical_tilt_deg,beam_switch_count,beam_switch_rate_per_min,rsrp_dbm,rsrq_db,sinr_db,cqi,mcs_dl,mcs_ul,bler_dl_pct,bler_ul_pct,dl_tp_mbps,ul_tp_mbps,latency_ms,prb_dl_pct,prb_ul_pct,ho_status,coverage_status,beam_health_score
2026-07-01 14:00:00,UE00854,32.90165639684218,-96.9942534285797,SITE01,XYZ403,A,102,2.362,SSB_3,SSB_4,3,120,30,6,2,12,2.4,-111,-10,8,7,17,15,9.94,7.95,337,45,128,54,37,PREP_FAILURE,Excellent,49
2026-07-01 15:00:00,UE00855,32.95808848139148,-97.01338497230505,SITE01,XYZ401,B,100,2.279,SSB_4,SSB_5,4,180,30,6,2,6,1.2,-109,-10,5,6,16,14,9.42,7.54,299,46,99,25,50,SUCCESS,Good,40
2026-07-01 16:00:00,UE00856,32.92545842910059,-96.96236882469584,SITE01,XYZ402,A,101,1.478,SSB_5,SSB_6,5,240,30,6,2,31,6.2,-94,-10,8,7,17,15,9.96,7.97,296,50,98,44,89,EXEC_FAILURE,Poor,49
2026-07-01 17:00:00,UE00857,32.95685980621879,-96.94267835425886,SITE01,XYZ403,C,102,2.886,SSB_6,SSB_1,6,300,30,6,2,1,0.2,-111,-10,-3,3,13,11,13.32,10.66,129,26,89,81,46,PREP_FAILURE,Good,10
2026-07-01 18:00:00,UE00858,32.9169049464404,-97.01808783948151,SITE01,XYZ401,B,100,2.279,SSB_1,SSB_2,1,0,30,6,2,31,6.2,-110,-10,0,4,14,12,12.89,10.31,161,34,124,71,50,PREP_FAILURE,Good,20
2026-07-01 19:00:00,UE00859,32.936241216907995,-97.01120926170508,SITE01,XYZ402,C,101,1.508,SSB_2,SSB_3,2,60,30,6,2,30,6.0,-105,-10,11,9,19,17,6.8,5.44,435,83,72,44,83,PREP_FAILURE,Coverage_Hole,63
2026-07-01 20:00:00,UE00860,32.93072471784317,-96.99793349217252,SITE01,XYZ403,C,102,0.795,SSB_3,SSB_4,3,120,30,6,2,18,3.6,-87,-10,11,9,19,17,7.67,6.14,446,79,20,76,33,EXEC_FAILURE,Fair,62
2026-07-01 21:00:00,UE00861,32.90835021386003,-97.02437858486034,SITE01,XYZ401,C,100,2.922,SSB_4,SSB_5,4,180,30,6,2,14,2.8,-115,-10,0,4,14,12,11.71,9.37,180,34,24,40,43,PREP_FAILURE,Coverage_Hole,21
2026-07-01 22:00:00,UE00862,32.92262842873991,-97.03356470915566,SITE01,XYZ402,C,101,2.929,SSB_5,SSB_6,5,240,30,6,2,5,1.0,-125,-10,-5,2,12,10,14.13,11.3,77,15,33,63,77,SUCCESS,Fair,5
2026-07-01 23:00:00,UE00863,32.93122911239522,-97.01829313228195,SITE01,XYZ403,C,102,1.934,SSB_6,SSB_1,6,300,30,6,2,33,6.6,-109,-10,7,7,17,15,9.85,7.88,349,57,55,56,79,PREP_FAILURE,Excellent,46
2026-07-01 00:00:00,UE00864,32.93945555418918,-96.97935094632693,SITE01,XYZ401,A,100,0.456,SSB_1,SSB_2,1,0,30,6,2,22,4.4,-79,-10,19,12,22,20,4.98,3.98,506,99,48,43,31,EXEC_FAILURE,Excellent,91
2026-07-01 01:00:00,UE00865,32.930881533812624,-97.01176013060389,SITE01,XYZ402,C,101,1.565,SSB_2,SSB_3,2,60,30,6,2,1,0.2,-98,-10,7,7,17,15,8.44,6.75,262,51,127,51,35,EXEC_FAILURE,Good,48
2026-07-01 02:00:00,UE00866,32.9321566598422,-96.97469164132549,SITE01,XYZ403,A,102,0.64,SSB_3,SSB_4,3,120,30,6,2,34,6.8,-96,-10,19,12,22,20,3.55,2.84,460,108,93,65,70,SUCCESS,Coverage_Hole,92
2026-07-01 03:00:00,UE00867,32.90634409006913,-96.95764665618745,SITE01,XYZ401,A,100,2.543,SSB_4,SSB_5,4,180,30,6,2,11,2.2,-111,-10,3,5,15,13,10.9,8.72,238,47,28,65,29,EXEC_FAILURE,Fair,31
2026-07-01 04:00:00,UE00868,32.898896647146834,-97.0119725314426,SITE01,XYZ402,C,101,2.936,SSB_5,SSB_6,5,240,30,6,2,10,2.0,-117,-10,-3,3,13,11,13.94,11.15,125,23,42,93,62,EXEC_FAILURE,Good,9
2026-07-01 05:00:00,UE00869,32.973633369408674,-96.99916723611358,SITE01,XYZ403,C,102,2.783,SSB_6,SSB_1,6,300,30,6,2,20,4.0,-120,-10,-2,3,13,11,13.63,10.9,129,28,90,70,35,EXEC_FAILURE,Coverage_Hole,12
2026-07-01 06:00:00,UE00870,32.90922600390988,-97.0231449798727,SITE01,XYZ401,C,100,2.828,SSB_1,SSB_2,1,0,30,6,2,10,2.0,-112,-10,0,4,14,12,12.02,9.62,173,36,56,81,20,PREP_FAILURE,Poor,20
2026-07-01 07:00:00,UE00871,32.93394388163361,-96.95059185722585,SITE01,XYZ402,B,101,2.006,SSB_2,SSB_3,2,60,30,6,2,29,5.8,-109,-10,9,8,18,16,8.57,6.86,305,54,51,74,63,PREP_FAILURE,Excellent,54
2026-07-01 08:00:00,UE00872,32.951652680594755,-97.00841018415822,SITE01,XYZ403,C,102,1.767,SSB_3,SSB_4,3,120,30,6,2,10,2.0,-107,-10,11,9,19,17,6.83,5.46,458,66,43,64,82,SUCCESS,Poor,63
2026-07-01 09:00:00,UE00873,32.92515462733939,-96.96200350708328,SITE01,XYZ401,C,100,1.507,SSB_4,SSB_5,4,180,30,6,2,20,4.0,-96,-10,11,9,19,17,6.66,5.33,410,59,126,77,29,SUCCESS,Poor,63
2026-07-01 10:00:00,UE00874,32.96873406527795,-97.00098131087476,SITE01,XYZ402,C,101,2.498,SSB_5,SSB_6,5,240,30,6,2,18,3.6,-102,-10,4,6,16,14,10.95,8.76,285,38,87,72,22,EXEC_FAILURE,Good,36
2026-07-01 11:00:00,UE00875,32.920293231412614,-97.00646087383868,SITE01,XYZ403,C,102,1.597,SSB_6,SSB_1,6,300,30,6,2,5,1.0,-103,-10,9,8,18,16,7.41,5.93,377,54,114,94,19,PREP_FAILURE,Good,56
2026-07-01 12:00:00,UE00876,32.91910137758176,-96.96941933226752,SITE01,XYZ401,A,100,1.43,SSB_1,SSB_2,1,0,30,6,2,24,4.8,-91,-10,11,9,19,17,7.8,6.24,472,79,42,35,68,SUCCESS,Poor,62
2026-07-01 13:00:00,UE00877,32.91562140596224,-97.02223260898867,SITE01,XYZ402,A,101,2.529,SSB_2,SSB_3,2,60,30,6,2,16,3.2,-113,-10,-3,3,13,11,13.34,10.67,131,23,64,25,42,EXEC_FAILURE,Good,10
2026-07-01 14:00:00,UE00878,32.96915068607285,-97.00048147287436,SITE01,XYZ403,C,102,2.515,SSB_3,SSB_4,3,120,30,6,2,2,0.4,-113,-10,-3,3,13,11,13.59,10.87,140,20,125,30,20,EXEC_FAILURE,Coverage_Hole,9
2026-07-01 15:00:00,UE00879,32.916578524972145,-96.95210920925783,SITE01,XYZ401,B,100,2.301,SSB_4,SSB_5,4,180,30,6,2,5,1.0,-113,-10,4,6,16,14,9.63,7.7,319,45,63,94,53,EXEC_FAILURE,Coverage_Hole,37
2026-07-01 16:00:00,UE00880,32.93013218872094,-96.97949140924212,SITE01,XYZ402,C,101,0.473,SSB_5,SSB_6,5,240,30,6,2,29,5.8,-85,-10,19,12,22,20,3.55,2.84,497,100,50,74,58,EXEC_FAILURE,Coverage_Hole,92
2026-07-01 17:00:00,UE00881,32.95296414612948,-96.99481700039689,SITE01,XYZ403,A,102,1.357,SSB_6,SSB_1,6,300,30,6,2,26,5.2,-98,-10,9,8,18,16,7.18,5.74,369,54,49,47,21,PREP_FAILURE,Good,56
2026-07-01 18:00:00,UE00882,32.93569297170116,-96.9586726079886,SITE01,XYZ401,C,100,1.537,SSB_1,SSB_2,1,0,30,6,2,21,4.2,-99,-10,10,8,18,16,8.89,7.11,337,62,36,72,80,SUCCESS,Fair,57
2026-07-01 19:00:00,UE00883,32.934018593680015,-96.93736821421895,SITE01,XYZ402,B,101,2.771,SSB_2,SSB_3,2,60,30,6,2,13,2.6,-111,-10,-2,3,13,11,12.62,10.1,130,22,118,83,28,SUCCESS,Good,13
2026-07-01 20:00:00,UE00884,32.97717580344816,-96.98909898935314,SITE01,XYZ403,A,102,2.916,SSB_3,SSB_4,3,120,30,6,2,26,5.2,-111,-10,-2,3,13,11,13.47,10.78,124,19,32,54,66,EXEC_FAILURE,Coverage_Hole,12
2026-07-01 21:00:00,UE00885,32.93986214019359,-97.02624183990459,SITE01,XYZ401,A,100,2.4,SSB_4,SSB_5,4,180,30,6,2,34,6.8,-106,-10,6,6,16,14,9.3,7.44,298,39,126,48,18,SUCCESS,Excellent,42
2026-07-01 22:00:00,UE00886,32.91888073327463,-96.99364962901547,SITE01,XYZ402,B,101,1.217,SSB_5,SSB_6,5,240,30,6,2,11,2.2,-97,-10,10,8,18,16,8.72,6.98,346,61,30,31,89,EXEC_FAILURE,Excellent,57
2026-07-01 23:00:00,UE00887,32.92137431478808,-96.97851058897626,SITE01,XYZ403,C,102,1.019,SSB_6,SSB_1,6,300,30,6,2,14,2.8,-90,-10,16,11,21,19,5.45,4.36,432,104,105,91,74,EXEC_FAILURE,Fair,81
2026-07-01 00:00:00,UE00888,32.935337966848635,-97.03494545329787,SITE01,XYZ401,C,100,2.881,SSB_1,SSB_2,1,0,30,6,2,14,2.8,-110,-10,0,4,14,12,11.86,9.49,198,30,61,57,47,PREP_FAILURE,Excellent,21
2026-07-01 01:00:00,UE00889,32.957693644049264,-96.99966338895754,SITE01,XYZ402,B,101,1.774,SSB_2,SSB_3,2,60,30,6,2,28,5.6,-102,-10,11,9,19,17,7.84,6.27,396,79,58,85,16,EXEC_FAILURE,Excellent,62
2026-07-01 02:00:00,UE00890,32.96167727863328,-96.98148574464733,SITE01,XYZ403,C,102,1.851,SSB_3,SSB_4,3,120,30,6,2,30,6.0,-106,-10,10,8,18,16,7.63,6.1,374,62,80,38,67,PREP_FAILURE,Coverage_Hole,58
2026-07-01 03:00:00,UE00891,32.943053244616266,-97.02458917289427,SITE01,XYZ401,B,100,2.347,SSB_4,SSB_5,4,180,30,6,2,7,1.4,-105,-10,0,4,14,12,12.38,9.9,167,32,55,89,41,EXEC_FAILURE,Coverage_Hole,20
2026-07-01 04:00:00,UE00892,32.900627155466125,-96.98228763610479,SITE01,XYZ402,C,101,2.38,SSB_5,SSB_6,5,240,30,6,2,23,4.6,-105,-10,0,4,14,12,11.2,8.96,203,34,21,92,26,SUCCESS,Fair,21
2026-07-01 05:00:00,UE00893,32.93271943397979,-96.94182116436615,SITE01,XYZ403,C,102,2.517,SSB_6,SSB_1,6,300,30,6,2,3,0.6,-111,-10,3,5,15,13,11.66,9.33,212,33,82,48,76,SUCCESS,Coverage_Hole,30
2026-07-01 06:00:00,UE00894,32.947229261203766,-97.01737706075254,SITE01,XYZ401,B,100,2.044,SSB_1,SSB_2,1,0,30,6,2,26,5.2,-112,-10,15,10,20,18,6.86,5.49,520,89,129,24,48,EXEC_FAILURE,Fair,75
2026-07-01 07:00:00,UE00895,32.90242918835123,-96.99896728178918,SITE01,XYZ402,C,101,2.387,SSB_2,SSB_3,2,60,30,6,2,9,1.8,-112,-10,7,7,17,15,9.52,7.62,301,63,53,28,28,PREP_FAILURE,Poor,46
2026-07-01 08:00:00,UE00896,32.96322674607962,-97.02126797130315,SITE01,XYZ403,A,102,2.854,SSB_3,SSB_4,3,120,30,6,2,16,3.2,-116,-10,-2,3,13,11,13.25,10.6,126,25,101,96,69,PREP_FAILURE,Fair,12
2026-07-01 09:00:00,UE00897,32.93730138310914,-96.9729562078491,SITE01,XYZ401,C,100,0.726,SSB_4,SSB_5,4,180,30,6,2,16,3.2,-91,-10,17,11,21,19,5.22,4.18,539,81,50,34,89,EXEC_FAILURE,Poor,84
2026-07-01 10:00:00,UE00898,32.91975360050667,-96.95783042795658,SITE01,XYZ402,C,101,1.904,SSB_5,SSB_6,5,240,30,6,2,20,4.0,-97,-10,4,6,16,14,9.97,7.98,317,44,24,95,44,SUCCESS,Fair,37
2026-07-01 11:00:00,UE00899,32.9314708265337,-96.9527727956871,SITE01,XYZ403,B,102,1.894,SSB_6,SSB_1,6,300,30,6,2,32,6.4,-101,-10,8,7,17,15,8.68,6.94,320,63,119,58,37,EXEC_FAILURE,Good,50
2026-07-01 12:00:00,UE00900,32.90800035948821,-96.94697743862099,SITE01,XYZ401,A,100,2.895,SSB_1,SSB_2,1,0,30,6,2,22,4.4,-121,-10,-3,3,13,11,12.76,10.21,151,26,30,50,48,PREP_FAILURE,Excellent,10
2026-07-01 13:00:00,UE00901,32.921374434685234,-96.95832567431489,SITE01,XYZ402,A,101,1.82,SSB_2,SSB_3,2,60,30,6,2,5,1.0,-100,-10,2,5,15,13,11.93,9.54,198,33,48,70,18,PREP_FAILURE,Poor,28
2026-07-01 14:00:00,UE00902,32.9151319874975,-96.94734605975196,SITE01,XYZ403,A,102,2.587,SSB_3,SSB_4,3,120,30,6,2,24,4.8,-116,-10,0,4,14,12,11.15,8.92,177,29,97,87,20,PREP_FAILURE,Excellent,21
2026-07-01 15:00:00,UE00903,32.92730960902151,-97.0230833223087,SITE01,XYZ401,C,100,2.258,SSB_4,SSB_5,4,180,30,6,2,19,3.8,-108,-10,6,6,16,14,10.52,8.42,272,42,35,76,33,SUCCESS,Good,41
2026-07-01 16:00:00,UE00904,32.9471500634972,-96.98086117051729,SITE01,XYZ402,C,101,0.873,SSB_5,SSB_6,5,240,30,6,2,30,6.0,-90,-10,12,9,19,17,7.19,5.75,354,83,95,58,17,PREP_FAILURE,Fair,65
2026-07-01 17:00:00,UE00905,32.94975522618412,-96.99115227106168,SITE01,XYZ403,A,102,1.072,SSB_6,SSB_1,6,300,30,6,2,30,6.0,-99,-10,15,10,20,18,5.99,4.79,450,64,49,71,28,EXEC_FAILURE,Coverage_Hole,76
2026-07-01 18:00:00,UE00906,32.91835959132692,-97.02655774802697,SITE01,XYZ401,C,100,2.657,SSB_1,SSB_2,1,0,30,6,2,3,0.6,-109,-10,0,4,14,12,11.67,9.34,165,36,32,61,44,EXEC_FAILURE,Coverage_Hole,21
2026-07-01 19:00:00,UE00907,32.94898450936017,-97.01271784304461,SITE01,XYZ402,C,101,1.862,SSB_2,SSB_3,2,60,30,6,2,20,4.0,-97,-10,4,6,16,14,9.7,7.76,234,39,20,51,56,SUCCESS,Excellent,37
2026-07-01 20:00:00,UE00908,32.94034927920862,-96.95467282881971,SITE01,XYZ403,C,102,1.806,SSB_3,SSB_4,3,120,30,6,2,32,6.4,-102,-10,8,7,17,15,8.8,7.04,340,51,39,55,38,EXEC_FAILURE,Good,50
2026-07-01 21:00:00,UE00909,32.94835537898301,-96.9775672884907,SITE01,XYZ401,C,100,1.02,SSB_4,SSB_5,4,180,30,6,2,15,3.0,-91,-10,18,12,22,20,3.69,2.95,522,112,89,89,15,PREP_FAILURE,Coverage_Hole,90
2026-07-01 22:00:00,UE00910,32.92126379939859,-97.03024715125974,SITE01,XYZ402,B,101,2.776,SSB_5,SSB_6,5,240,30,6,2,23,4.6,-112,-10,0,4,14,12,11.25,9.0,203,32,125,93,50,SUCCESS,Poor,21
2026-07-01 23:00:00,UE00911,32.93472365834023,-96.95749120554974,SITE01,XYZ403,C,102,1.605,SSB_6,SSB_1,6,300,30,6,2,28,5.6,-99,-10,1,4,14,12,12.9,10.32,198,31,95,29,41,SUCCESS,Excellent,22
2026-07-01 00:00:00,UE00912,32.949996085255044,-97.007206072169,SITE01,XYZ401,A,100,1.64,SSB_1,SSB_2,1,0,30,6,2,2,0.4,-97,-10,10,8,18,16,7.71,6.17,370,72,28,68,15,SUCCESS,Excellent,58
2026-07-01 01:00:00,UE00913,32.91137151796156,-96.96877663636286,SITE01,XYZ402,A,101,1.89,SSB_2,SSB_3,2,60,30,6,2,29,5.8,-110,-10,9,8,18,16,7.16,5.73,415,56,107,44,58,SUCCESS,Excellent,56
2026-07-01 02:00:00,UE00914,32.92082736045911,-97.00961218986421,SITE01,XYZ403,C,102,1.72,SSB_3,SSB_4,3,120,30,6,2,28,5.6,-98,-10,2,5,15,13,11.54,9.23,263,36,33,39,41,PREP_FAILURE,Coverage_Hole,28
2026-07-01 03:00:00,UE00915,32.91925077325088,-96.98467097546157,SITE01,XYZ401,C,100,1.09,SSB_4,SSB_5,4,180,30,6,2,17,3.4,-93,-10,10,8,18,16,7.3,5.84,379,75,111,53,31,PREP_FAILURE,Good,58
2026-07-01 04:00:00,UE00916,32.94260032853324,-96.9533275450361,SITE01,XYZ402,B,101,1.918,SSB_5,SSB_6,5,240,30,6,2,25,5.0,-106,-10,5,6,16,14,10.39,8.31,243,44,75,86,88,PREP_FAILURE,Coverage_Hole,39
2026-07-01 05:00:00,UE00917,32.944878365148455,-96.95415173940893,SITE01,XYZ403,A,102,1.922,SSB_6,SSB_1,6,300,30,6,2,20,4.0,-105,-10,7,7,17,15,8.21,6.57,341,49,32,40,33,SUCCESS,Good,48
2026-07-01 06:00:00,UE00918,32.955430330341365,-97.02725305364112,SITE01,XYZ401,A,100,2.813,SSB_1,SSB_2,1,0,30,6,2,0,0.0,-115,-10,0,4,14,12,12.54,10.03,186,29,35,34,64,EXEC_FAILURE,Excellent,20
2026-07-01 07:00:00,UE00919,32.95496654790873,-97.01465356526431,SITE01,XYZ402,B,101,2.191,SSB_2,SSB_3,2,60,30,6,2,5,1.0,-110,-10,5,6,16,14,9.8,7.84,270,53,23,87,37,PREP_FAILURE,Fair,39
2026-07-01 08:00:00,UE00920,32.935305415298934,-96.94625412358339,SITE01,XYZ403,C,102,2.256,SSB_3,SSB_4,3,120,30,6,2,16,3.2,-100,-10,0,4,14,12,11.51,9.21,147,25,83,34,56,PREP_FAILURE,Good,21
2026-07-01 09:00:00,UE00921,32.95541604282969,-96.98722086605642,SITE01,XYZ401,A,100,1.411,SSB_4,SSB_5,4,180,30,6,2,12,2.4,-99,-10,9,8,18,16,8.09,6.47,411,68,127,39,71,SUCCESS,Poor,55
2026-07-01 10:00:00,UE00922,32.89936722974743,-97.00819780884517,SITE01,XYZ402,C,101,2.798,SSB_5,SSB_6,5,240,30,6,2,6,1.2,-107,-10,-4,2,12,10,14.64,11.71,72,19,81,63,46,EXEC_FAILURE,Fair,5
2026-07-01 11:00:00,UE00923,32.95523036724644,-96.95873229412277,SITE01,XYZ403,B,102,2.072,SSB_6,SSB_1,6,300,30,6,2,3,0.6,-110,-10,3,5,15,13,10.73,8.58,213,47,77,48,33,EXEC_FAILURE,Coverage_Hole,31
2026-07-01 12:00:00,UE00924,32.92417864413084,-97.02706649537065,SITE01,XYZ401,C,100,2.538,SSB_1,SSB_2,1,0,30,6,2,20,4.0,-113,-10,5,6,16,14,10.12,8.1,304,42,62,80,66,PREP_FAILURE,Fair,39
2026-07-01 13:00:00,UE00925,32.94216381131236,-97.0183514116135,SITE01,XYZ402,B,101,1.982,SSB_2,SSB_3,2,60,30,6,2,22,4.4,-106,-10,8,7,17,15,8.68,6.94,369,48,44,37,32,PREP_FAILURE,Good,50
2026-07-01 14:00:00,UE00926,32.960713877772776,-96.9629550035398,SITE01,XYZ403,A,102,2.191,SSB_3,SSB_4,3,120,30,6,2,31,6.2,-101,-10,5,6,16,14,9.19,7.35,234,38,116,67,77,EXEC_FAILURE,Poor,40
2026-07-01 15:00:00,UE00927,32.94250276095301,-96.98690507425232,SITE01,XYZ401,B,100,0.525,SSB_4,SSB_5,4,180,30,6,2,23,4.6,-82,-10,11,9,19,17,7.91,6.33,470,80,106,94,84,PREP_FAILURE,Excellent,62
2026-07-01 16:00:00,UE00928,32.9763463084162,-96.98060218114509,SITE01,XYZ402,B,101,2.863,SSB_5,SSB_6,5,240,30,6,2,29,5.8,-117,-10,0,4,14,12,11.16,8.93,145,33,34,35,81,SUCCESS,Coverage_Hole,21
2026-07-01 17:00:00,UE00929,32.964129247605655,-96.97785183192399,SITE01,XYZ403,A,102,2.052,SSB_6,SSB_1,6,300,30,6,2,3,0.6,-107,-10,3,5,15,13,11.77,9.42,204,34,82,26,60,EXEC_FAILURE,Excellent,30
2026-07-01 18:00:00,UE00930,32.935597564566045,-96.96794792840014,SITE01,XYZ401,C,100,1.0,SSB_1,SSB_2,1,0,30,6,2,24,4.8,-89,-10,8,7,17,15,8.8,7.04,337,46,23,36,35,SUCCESS,Fair,50
2026-07-01 19:00:00,UE00931,32.907061215667525,-96.99857182254412,SITE01,XYZ402,C,101,2.08,SSB_2,SSB_3,2,60,30,6,2,18,3.6,-103,-10,7,7,17,15,9.33,7.46,318,46,33,95,66,PREP_FAILURE,Coverage_Hole,47
2026-07-01 20:00:00,UE00932,32.92310147702572,-96.97676330109907,SITE01,XYZ403,A,102,0.958,SSB_3,SSB_4,3,120,30,6,2,26,5.2,-89,-10,16,11,21,19,5.77,4.62,517,74,62,82,26,EXEC_FAILURE,Good,81
2026-07-01 21:00:00,UE00933,32.920508312071284,-97.02608171228617,SITE01,XYZ401,C,100,2.571,SSB_4,SSB_5,4,180,30,6,2,13,2.6,-116,-10,-1,3,13,11,12.2,9.76,147,23,22,74,32,EXEC_FAILURE,Excellent,16
2026-07-01 22:00:00,UE00934,32.9639349241687,-96.9669750589244,SITE01,XYZ402,B,101,2.256,SSB_5,SSB_6,5,240,30,6,2,30,6.0,-109,-10,0,4,14,12,11.37,9.1,201,30,124,45,46,EXEC_FAILURE,Excellent,21
2026-07-01 23:00:00,UE00935,32.93522827640913,-97.01168101174461,SITE01,XYZ403,B,102,1.533,SSB_6,SSB_1,6,300,30,6,2,21,4.2,-102,-10,7,7,17,15,8.2,6.56,293,47,62,62,30,PREP_FAILURE,Fair,48
2026-07-01 00:00:00,UE00936,32.95747518039033,-97.02458709275986,SITE01,XYZ401,A,100,2.757,SSB_1,SSB_2,1,0,30,6,2,4,0.8,-117,-10,-1,3,13,11,13.41,10.73,127,19,41,52,82,EXEC_FAILURE,Coverage_Hole,15
2026-07-01 01:00:00,UE00937,32.956084742012976,-97.00942571851535,SITE01,XYZ402,C,101,2.019,SSB_2,SSB_3,2,60,30,6,2,24,4.8,-105,-10,3,5,15,13,11.5,9.2,188,37,25,36,80,PREP_FAILURE,Excellent,31
2026-07-01 02:00:00,UE00938,32.89424694918422,-96.97525490878087,SITE01,XYZ403,A,102,2.873,SSB_3,SSB_4,3,120,30,6,2,20,4.0,-119,-10,-3,3,13,11,12.01,9.61,136,20,42,89,17,SUCCESS,Excellent,11
2026-07-01 03:00:00,UE00939,32.97118672209922,-97.00016340794885,SITE01,XYZ401,A,100,2.641,SSB_4,SSB_5,4,180,30,6,2,2,0.4,-114,-10,2,5,15,13,11.88,9.5,208,42,79,34,81,SUCCESS,Excellent,28
2026-07-01 04:00:00,UE00940,32.95450073800391,-97.0099562842641,SITE01,XYZ402,A,101,1.964,SSB_5,SSB_6,5,240,30,6,2,17,3.4,-102,-10,5,6,16,14,10.92,8.74,251,55,15,28,37,EXEC_FAILURE,Coverage_Hole,38
2026-07-01 05:00:00,UE00941,32.95143278283687,-96.97588659927526,SITE01,XYZ403,B,102,1.253,SSB_6,SSB_1,6,300,30,6,2,2,0.4,-88,-10,5,6,16,14,10.71,8.57,321,46,80,94,81,PREP_FAILURE,Excellent,38
2026-07-01 06:00:00,UE00942,32.936151120698526,-97.0153204021677,SITE01,XYZ401,C,100,1.746,SSB_1,SSB_2,1,0,30,6,2,31,6.2,-97,-10,7,7,17,15,9.09,7.27,282,63,80,26,48,SUCCESS,Fair,47
2026-07-01 07:00:00,UE00943,32.93071946721705,-97.01969863163933,SITE01,XYZ402,C,101,2.02,SSB_2,SSB_3,2,60,30,6,2,17,3.4,-105,-10,2,5,15,13,11.97,9.58,252,34,117,81,24,SUCCESS,Fair,28
2026-07-01 08:00:00,UE00944,32.93913789776158,-96.95262401352257,SITE01,XYZ403,C,102,1.908,SSB_3,SSB_4,3,120,30,6,2,17,3.4,-103,-10,5,6,16,14,9.42,7.54,238,40,26,22,21,SUCCESS,Good,40
2026-07-01 09:00:00,UE00945,32.92515443231783,-96.97852660579557,SITE01,XYZ401,A,100,0.784,SSB_4,SSB_5,4,180,30,6,2,8,1.6,-89,-10,10,8,18,16,8.84,7.07,392,68,54,73,21,SUCCESS,Good,57
2026-07-01 10:00:00,UE00946,32.94194205302441,-97.00695260626414,SITE01,XYZ402,B,101,1.347,SSB_5,SSB_6,5,240,30,6,2,34,6.8,-102,-10,9,8,18,16,8.49,6.79,379,70,67,38,83,SUCCESS,Fair,55
2026-07-01 11:00:00,UE00947,32.93318191248427,-97.0335549253196,SITE01,XYZ403,B,102,2.803,SSB_6,SSB_1,6,300,30,6,2,14,2.8,-119,-10,3,5,15,13,10.52,8.42,268,44,50,81,15,EXEC_FAILURE,Coverage_Hole,31
2026-07-01 12:00:00,UE00948,32.976056101926446,-96.99968266191145,SITE01,XYZ401,B,100,2.952,SSB_1,SSB_2,1,0,30,6,2,9,1.8,-114,-10,-1,3,13,11,12.47,9.98,126,26,60,94,20,SUCCESS,Excellent,16
2026-07-01 13:00:00,UE00949,32.914947523949145,-96.94002701998785,SITE01,XYZ402,B,101,2.961,SSB_2,SSB_3,2,60,30,6,2,33,6.6,-118,-10,-1,3,13,11,13.98,11.18,144,23,82,76,24,PREP_FAILURE,Excellent,14
2026-07-01 14:00:00,UE00950,32.926580855435645,-96.97089931438104,SITE01,XYZ403,B,102,1.013,SSB_3,SSB_4,3,120,30,6,2,9,1.8,-89,-10,17,11,21,19,4.21,3.37,564,91,72,40,35,SUCCESS,Fair,85
2026-07-01 15:00:00,UE00951,32.96949879948787,-96.9778320561706,SITE01,XYZ401,A,100,2.416,SSB_4,SSB_5,4,180,30,6,2,26,5.2,-111,-10,-2,3,13,11,12.97,10.38,115,25,42,85,85,EXEC_FAILURE,Good,13
2026-07-01 16:00:00,UE00952,32.900607036984574,-97.0090234918943,SITE01,XYZ402,B,101,2.747,SSB_5,SSB_6,5,240,30,6,2,15,3.0,-112,-10,-1,3,13,11,12.49,9.99,151,25,19,57,64,PREP_FAILURE,Excellent,16
2026-07-01 17:00:00,UE00953,32.92017722253931,-97.02353556648208,SITE01,XYZ403,C,102,2.445,SSB_6,SSB_1,6,300,30,6,2,21,4.2,-110,-10,0,4,14,12,11.97,9.58,151,29,67,77,51,SUCCESS,Fair,21
2026-07-01 18:00:00,UE00954,32.92431064310229,-97.02707199946454,SITE01,XYZ401,A,100,2.535,SSB_1,SSB_2,1,0,30,6,2,21,4.2,-110,-10,8,7,17,15,8.87,7.1,326,50,91,95,18,PREP_FAILURE,Coverage_Hole,50
2026-07-01 19:00:00,UE00955,32.93038896754241,-96.96512569999456,SITE01,XYZ402,C,101,1.206,SSB_2,SSB_3,2,60,30,6,2,16,3.2,-98,-10,15,10,20,18,6.59,5.27,383,88,101,28,16,EXEC_FAILURE,Fair,75
2026-07-01 20:00:00,UE00956,32.9194732567568,-97.00194491309448,SITE01,XYZ403,A,102,1.447,SSB_3,SSB_4,3,120,30,6,2,25,5.0,-96,-10,9,8,18,16,8.97,7.18,379,62,108,76,52,PREP_FAILURE,Excellent,54
2026-07-01 21:00:00,UE00957,32.95903537429097,-96.96434828666217,SITE01,XYZ401,B,100,2.049,SSB_4,SSB_5,4,180,30,6,2,24,4.8,-109,-10,0,4,14,12,11.93,9.54,177,28,55,31,68,SUCCESS,Coverage_Hole,21
2026-07-01 22:00:00,UE00958,32.928808979395,-96.99096821816767,SITE01,XYZ402,B,101,0.544,SSB_5,SSB_6,5,240,30,6,2,15,3.0,-82,-10,24,14,24,22,2.52,2.02,513,131,94,44,18,SUCCESS,Excellent,100
